unique_id,state,city,county,age,demo,score1,score2,first_name,last_name,phone,registration_status
3602349,NV,LAS VEGAS,CLARK,28,Caucasian,93.3,27.6,firstname5102,lastname5102,1234567890,Registered
17063311,NC,CHARLOTTE,MECKLENBURG,27,Caucasian,84,3.8,firstname5103,lastname5103,NA,Registered
17736182,MI,DETROIT,WAYNE,35,Caucasian,95,78.2,firstname5104,lastname5104,1234567890,Registered
13252614,TX,HOUSTON,HARRIS,31,Hispanic,19.1,56,firstname5105,lastname5105,NA,Registered
15529514,NC,BURLINGTON,ALAMANCE,33,African-American,31.6,95.4,firstname5106,lastname5106,NA,Registered
17124422,TX,SAN JUAN,HIDALGO,27,Hispanic,21.1,45.5,firstname5107,lastname5107,1234567890,Registered
13560387,TX,TEXAS CITY,GALVESTON,28,Caucasian,36.3,88.7,firstname5108,lastname5108,1234567890,Registered
34974409,TX,TERRELL,KAUFMAN,28,Uncoded,60.1,95.2,firstname5109,lastname5109,1234567890,Registered
22146024,PA,GLENSHAW,ALLEGHENY,21,Caucasian,51.5,9.4,firstname5110,lastname5110,1234567890,Registered
39760582,TX,HOUSTON,HARRIS,19,Hispanic,62.5,59.3,firstname5111,lastname5111,1234567890,Registered
8421955,PA,PITTSBURGH,ALLEGHENY,29,Caucasian,93.8,87.7,firstname5112,lastname5112,1234567890,Registered
28950052,TX,GEORGETOWN,WILLIAMSON,30,Caucasian,96.9,7.2,firstname5113,lastname5113,NA,Registered
41372194,TX,KRUM,DENTON,18,Caucasian,80.4,10.2,firstname5114,lastname5114,1234567890,Registered
20865568,PA,HAMBURG,BERKS,31,Caucasian,14.9,12.2,firstname5115,lastname5115,1234567890,Unregistered
38125593,TX,ENNIS,ELLIS,20,Caucasian,60,33,firstname5116,lastname5116,1234567890,Registered
21805398,PA,READING,BERKS,20,Caucasian,97.2,98.5,firstname5117,lastname5117,1234567890,Registered
34318924,TX,HOUSTON,HARRIS,33,Caucasian,59.1,43.9,firstname5118,lastname5118,NA,Registered
19699772,PA,CONSHOHOCKEN,MONTGOMERY,24,Caucasian,63.3,98.5,firstname5119,lastname5119,NA,Registered
23609182,PA,ALTOONA,BLAIR,21,Caucasian,89.2,1.2,firstname5120,lastname5120,1234567890,Registered
39052494,TX,BIG LAKE,REAGAN,25,Hispanic,17.7,43.9,firstname5121,lastname5121,1234567890,Unregistered
11567093,TX,ORANGE,ORANGE,35,African-American,45,62.7,firstname5122,lastname5122,NA,Registered
12812686,TX,BELTON,BELL,32,Caucasian,97.8,0.8,firstname5123,lastname5123,1234567890,Registered
10168083,AZ,CHANDLER,MARICOPA,30,Hispanic,71.3,95.3,firstname5124,lastname5124,NA,Registered
13568003,MI,HOLLY,OAKLAND,35,Caucasian,32.3,37.4,firstname5125,lastname5125,1234567890,Registered
19782665,NC,KNIGHTDALE,WAKE,32,Caucasian,88.4,76.2,firstname5126,lastname5126,NA,Registered
15921944,NC,LELAND,BRUNSWICK,22,Caucasian,37.4,60.4,firstname5127,lastname5127,1234567890,Registered
24056578,PA,HARRISBURG,DAUPHIN,31,Uncoded,65.6,96,firstname5128,lastname5128,NA,Registered
3648856,AZ,PEORIA,MARICOPA,29,Caucasian,45.8,65.6,firstname5129,lastname5129,1234567890,Registered
18025434,MI,CADILLAC,WEXFORD,21,Caucasian,65.8,84,firstname5130,lastname5130,NA,Registered
29133575,TX,CANTON,VAN ZANDT,26,Caucasian,13.2,22.5,firstname5131,lastname5131,1234567890,Registered
19414721,NC,STONEVILLE,ROCKINGHAM,29,Caucasian,66.8,19.4,firstname5132,lastname5132,1234567890,Registered
8099006,PA,UPPER DARBY,DELAWARE,32,Asian,79.8,2.8,firstname5133,lastname5133,NA,Registered
4388715,NV,LAS VEGAS,CLARK,23,Hispanic,41.4,94.2,firstname5134,lastname5134,NA,Registered
5249484,NV,NORTH LAS VEGAS,CLARK,26,Hispanic,95.6,83.6,firstname5135,lastname5135,NA,Registered
41422119,TX,FAIRFIELD,FREESTONE,18,Caucasian,71.7,24.7,firstname5136,lastname5136,NA,Registered
29797083,TX,HOUSTON,HARRIS,25,African-American,30.7,48,firstname5137,lastname5137,1234567890,Registered
14106134,NC,CHARLOTTE,MECKLENBURG,26,Caucasian,21.8,98.5,firstname5138,lastname5138,NA,Registered
36462005,TX,BEAUMONT,JEFFERSON,26,Uncoded,43.6,73.4,firstname5139,lastname5139,NA,Registered
9190707,AZ,FLORENCE,PINAL,26,Caucasian,20.5,85.1,firstname5140,lastname5140,NA,Registered
3310783,AZ,DOLAN SPRINGS,MOHAVE,31,Caucasian,36,1.6,firstname5141,lastname5141,NA,Registered
13828152,PA,COLLEGEVILLE,MONTGOMERY,35,Caucasian,9.3,88.6,firstname5142,lastname5142,1234567890,Unregistered
18829483,PA,PHILADELPHIA,PHILADELPHIA,25,Caucasian,70.3,98,firstname5143,lastname5143,NA,Registered
8477900,WI,MADISON,DANE,34,Caucasian,68.5,87.6,firstname5144,lastname5144,1234567890,Registered
33312263,TX,ARLINGTON,TARRANT,30,Asian,30.9,55,firstname5145,lastname5145,1234567890,Registered
11466961,AZ,GILBERT,MARICOPA,20,Caucasian,81.3,2.2,firstname5146,lastname5146,1234567890,Registered
13214803,WI,GRAND CHUTE,OUTAGAMIE,34,Caucasian,94.1,54.6,firstname5147,lastname5147,1234567890,Registered
9923771,AZ,GLENDALE,MARICOPA,27,Caucasian,90.3,52,firstname5148,lastname5148,1234567890,Registered
7443191,AZ,PHOENIX,MARICOPA,27,Hispanic,62.3,83.1,firstname5149,lastname5149,1234567890,Registered
11094912,TX,HOUSTON,HARRIS,33,Hispanic,21.9,69.8,firstname5150,lastname5150,1234567890,Registered
17505898,MI,KINGSFORD,DICKINSON,24,Caucasian,73.6,86.2,firstname5151,lastname5151,NA,Registered
18677179,PA,GREENVILLE,MERCER,25,Caucasian,95.9,0.4,firstname5152,lastname5152,1234567890,Registered
15001320,NC,FAYETTEVILLE,CUMBERLAND,24,African-American,64.6,98.7,firstname5153,lastname5153,1234567890,Registered
35268980,TX,TOMBALL,HARRIS,21,Caucasian,94.6,7.3,firstname5154,lastname5154,NA,Registered
3674310,AZ,PEORIA,MARICOPA,29,Caucasian,94.7,94.8,firstname5155,lastname5155,1234567890,Registered
16148116,MI,GREENVILLE,MONTCALM,24,Caucasian,37.4,24.8,firstname5156,lastname5156,NA,Registered
8943527,AZ,CHANDLER,MARICOPA,30,Caucasian,93.1,97.7,firstname5157,lastname5157,NA,Registered
15272627,NC,ASHEBORO,RANDOLPH,24,Caucasian,76,0.5,firstname5158,lastname5158,1234567890,Registered
5378815,NV,SPARKS,WASHOE,19,Caucasian,66.7,25.6,firstname5159,lastname5159,NA,Registered
17174682,MI,MUSKEGON,MUSKEGON,22,Uncoded,71.1,79,firstname5160,lastname5160,NA,Registered
40656362,TX,LUBBOCK,LUBBOCK,28,Caucasian,74.7,33.9,firstname5161,lastname5161,NA,Registered
34307460,TX,AUSTIN,WILLIAMSON,34,Caucasian,49.1,48,firstname5162,lastname5162,NA,Registered
40578300,TX,GRAPEVINE,TARRANT,25,Caucasian,66.2,71.8,firstname5163,lastname5163,NA,Registered
24223766,PA,PITTSBURGH,ALLEGHENY,22,Caucasian,49.7,27.3,firstname5164,lastname5164,NA,Registered
12348835,TX,AUSTIN,TRAVIS,34,Hispanic,93.2,93.5,firstname5165,lastname5165,1234567890,Registered
14713217,NC,CAMP LEJEUNE,ONSLOW,28,Caucasian,14.6,93.9,firstname5166,lastname5166,1234567890,Registered
2186990,TX,SUGAR LAND,FORT BEND,33,Caucasian,96.9,12.6,firstname5167,lastname5167,1234567890,Registered
17308056,MI,PORT HURON,ST CLAIR,25,Caucasian,45.3,59.2,firstname5168,lastname5168,NA,Registered
4431684,NV,LAS VEGAS,CLARK,32,Caucasian,97.4,83.8,firstname5169,lastname5169,1234567890,Registered
9051544,AZ,MESA,MARICOPA,23,Hispanic,42.5,51.6,firstname5170,lastname5170,1234567890,Registered
39810281,TX,TEXAS CITY,GALVESTON,19,Caucasian,74.7,22.9,firstname5171,lastname5171,NA,Registered
20396327,PA,PHILADELPHIA,PHILADELPHIA,23,Asian,44.7,98.7,firstname5172,lastname5172,1234567890,Registered
11871357,AZ,PHOENIX,MARICOPA,19,Hispanic,52,78.7,firstname5173,lastname5173,NA,Registered
20252575,PA,PITTSBURGH,ALLEGHENY,27,Caucasian,74.4,90.1,firstname5174,lastname5174,1234567890,Registered
18806995,NC,SHELBY,CLEVELAND,26,Caucasian,64,7.8,firstname5175,lastname5175,NA,Registered
10116597,TX,WOODWAY,MCLENNAN,35,Caucasian,97.6,0.5,firstname5176,lastname5176,1234567890,Registered
1254248,NH,MANCHESTER,HILLSBOROUGH,27,Caucasian,87.5,99.5,firstname5177,lastname5177,NA,Registered
7329503,MI,DETROIT,WAYNE,29,African-American,84.1,80.8,firstname5178,lastname5178,1234567890,Registered
11302339,TX,BAYTOWN,HARRIS,33,Hispanic,16.6,68,firstname5179,lastname5179,1234567890,Registered
34366594,TX,CRYSTAL CITY,ZAVALA,25,Hispanic,96.8,91.6,firstname5180,lastname5180,1234567890,Registered
16954068,MI,SWARTZ CREEK,GENESEE,22,Caucasian,48,51.4,firstname5181,lastname5181,1234567890,Registered
6384477,MI,HOLLY,OAKLAND,33,Caucasian,98,14.1,firstname5182,lastname5182,1234567890,Registered
30865432,TX,DALLAS,DALLAS,24,Caucasian,50.4,66.9,firstname5183,lastname5183,1234567890,Registered
11162307,PA,PITTSBURGH,ALLEGHENY,34,African-American,5.4,96.8,firstname5184,lastname5184,1234567890,Unregistered
21322343,PA,READING,BERKS,25,Caucasian,61.3,21.6,firstname5185,lastname5185,NA,Registered
12915966,MI,HOLLAND,OTTAWA,27,Caucasian,97.9,99.6,firstname5186,lastname5186,1234567890,Registered
14077506,NC,CONCORD,CABARRUS,26,African-American,55.5,84,firstname5187,lastname5187,1234567890,Registered
14010635,WI,HAZEL GREEN,GRANT,35,Caucasian,91.7,15.1,firstname5188,lastname5188,1234567890,Registered
39470565,TX,GROVES,JEFFERSON,19,Caucasian,71,6.6,firstname5189,lastname5189,NA,Registered
14621444,MI,VAN BUREN TWP,WAYNE,23,Caucasian,49.5,61.7,firstname5190,lastname5190,1234567890,Registered
7757314,PA,PHILADELPHIA,PHILADELPHIA,34,African-American,88.7,96.2,firstname5191,lastname5191,1234567890,Registered
15248212,MI,HOLLAND,OTTAWA,24,Hispanic,20,57,firstname5192,lastname5192,1234567890,Registered
13089462,TX,KATY,HARRIS,29,Hispanic,23.2,76.9,firstname5193,lastname5193,NA,Registered
29798247,TX,PADUCAH,COTTLE,25,Caucasian,93.3,2.6,firstname5194,lastname5194,NA,Registered
9102115,NC,MIDDLESEX,NASH,35,African-American,26.2,83.7,firstname5195,lastname5195,1234567890,Registered
11922689,NC,RALEIGH,WAKE,35,Caucasian,98.1,98.3,firstname5196,lastname5196,NA,Registered
20583306,PA,POTTSTOWN,MONTGOMERY,32,Caucasian,12.3,5.2,firstname5197,lastname5197,1234567890,Registered
18953727,PA,PHILADELPHIA,PHILADELPHIA,29,African-American,83.9,96.5,firstname5198,lastname5198,1234567890,Registered
34867284,TX,HOUSTON,HARRIS,30,Uncoded,89.7,75,firstname5199,lastname5199,NA,Registered
8356452,AZ,PHOENIX,MARICOPA,29,Hispanic,7.3,95.8,firstname5200,lastname5200,1234567890,Unregistered
21819139,PA,MORRISVILLE,BUCKS,20,Caucasian,91.2,96.1,firstname5201,lastname5201,1234567890,Registered
14333556,WI,PORTAGE,COLUMBIA,26,Caucasian,90.7,33.5,firstname5202,lastname5202,1234567890,Registered
5070810,NV,HENDERSON,CLARK,29,Caucasian,93,6.4,firstname5203,lastname5203,NA,Registered
27755938,TX,HOUSTON,HARRIS,27,Caucasian,63.2,87,firstname5204,lastname5204,NA,Registered
7720039,AZ,TUCSON,PIMA,26,Caucasian,42,2.9,firstname5205,lastname5205,1234567890,Registered
5476195,NC,CARRBORO,ORANGE,32,African-American,36.7,93.3,firstname5206,lastname5206,NA,Registered
12023908,MI,FLAT ROCK,WAYNE,28,Caucasian,17.7,80.8,firstname5207,lastname5207,1234567890,Registered
29862022,TX,HOUSTON,HARRIS,25,African-American,81.1,97.2,firstname5208,lastname5208,1234567890,Registered
18051004,MI,CALEDONIA,KENT,19,Caucasian,77.5,32.9,firstname5209,lastname5209,1234567890,Registered
39214641,TX,KATY,HARRIS,19,Uncoded,57.3,79.7,firstname5210,lastname5210,NA,Registered
39391838,TX,HOUSTON,HARRIS,33,Uncoded,79.6,90.3,firstname5211,lastname5211,1234567890,Registered
13590179,PA,MCKNIGHT,ALLEGHENY,35,Caucasian,81,1.3,firstname5212,lastname5212,1234567890,Registered
34964975,TX,KATY,HARRIS,21,Hispanic,55.1,37.2,firstname5213,lastname5213,1234567890,Registered
14827089,MI,INKSTER,WAYNE,23,African-American,23.5,93.5,firstname5214,lastname5214,NA,Registered
19832885,PA,MOUNTAIN TOP,LUZERNE,32,Caucasian,81.9,1.6,firstname5215,lastname5215,1234567890,Registered
29987667,TX,BRYAN,BRAZOS,25,Caucasian,2,80.8,firstname5216,lastname5216,NA,Registered
34828938,TX,MCALLEN,HIDALGO,23,Hispanic,77.3,79.9,firstname5217,lastname5217,NA,Registered
9987444,AZ,SAN TAN VALLEY,PINAL,32,Caucasian,89.4,2.5,firstname5218,lastname5218,1234567890,Registered
3265996,AZ,GILBERT,MARICOPA,32,Caucasian,96.5,1.3,firstname5219,lastname5219,NA,Registered
30202322,TX,BRYAN,BRAZOS,26,Hispanic,6.4,77,firstname5220,lastname5220,1234567890,Registered
7317991,MI,DAVISBURG,OAKLAND,35,Caucasian,62.9,21.6,firstname5221,lastname5221,1234567890,Registered
1404125,NC,RALEIGH,WAKE,34,Caucasian,97.9,94.4,firstname5222,lastname5222,1234567890,Registered
20343017,PA,STATE COLLEGE,CENTRE,27,Caucasian,46.4,8.2,firstname5223,lastname5223,NA,Registered
41413243,TX,CONVERSE,BEXAR,20,Caucasian,71.2,59.5,firstname5224,lastname5224,NA,Registered
15292349,NC,HENDERSON,VANCE,24,Caucasian,97.7,24.3,firstname5225,lastname5225,1234567890,Registered
22001841,PA,PHILADELPHIA,PHILADELPHIA,30,Caucasian,91.7,90,firstname5226,lastname5226,1234567890,Registered
19415975,NC,GOLDSBORO,WAYNE,23,Caucasian,63.6,94.2,firstname5227,lastname5227,NA,Registered
27028334,TX,AUSTIN,TRAVIS,31,Caucasian,60.1,61.5,firstname5228,lastname5228,1234567890,Registered
5781819,NV,LAS VEGAS,CLARK,33,Caucasian,79.2,90.8,firstname5229,lastname5229,1234567890,Registered
29390259,TX,EL PASO,EL PASO,26,Hispanic,13,55.7,firstname5230,lastname5230,1234567890,Registered
9964475,AZ,PHOENIX,MARICOPA,29,Caucasian,93.7,94.6,firstname5231,lastname5231,1234567890,Registered
35895464,TX,COMFORT,KENDALL,30,Caucasian,72.3,25,firstname5232,lastname5232,1234567890,Registered
9845403,AZ,TUCSON,PIMA,33,Caucasian,84.8,98,firstname5233,lastname5233,NA,Registered
25077036,TX,RICHMOND,FORT BEND,27,Caucasian,53.5,51,firstname5234,lastname5234,1234567890,Registered
19688977,NC,SUGAR GROVE,WATAUGA,18,Caucasian,83,12.7,firstname5235,lastname5235,1234567890,Registered
12381794,TX,PLANO,DENTON,35,Caucasian,37.5,82.7,firstname5236,lastname5236,1234567890,Registered
1628945,PA,NEW CASTLE,LAWRENCE,33,African-American,95.4,99.3,firstname5237,lastname5237,1234567890,Registered
19623555,PA,MONTOURSVILLE,LYCOMING,35,Caucasian,57.1,2.5,firstname5238,lastname5238,1234567890,Registered
21999154,PA,PITTSBURGH,ALLEGHENY,20,Caucasian,60.1,96.3,firstname5239,lastname5239,NA,Registered
12168353,NC,CHARLOTTE,MECKLENBURG,35,Caucasian,95.6,3.4,firstname5240,lastname5240,1234567890,Registered
30077619,TX,DUMAS,MOORE,34,Uncoded,3.5,52.5,firstname5241,lastname5241,NA,Registered
9223263,AZ,MESA,MARICOPA,24,Caucasian,39.8,2.2,firstname5242,lastname5242,1234567890,Registered
18921521,PA,READING,BERKS,26,Caucasian,4.5,79.6,firstname5243,lastname5243,1234567890,Registered
15036135,MI,PORT HURON,ST CLAIR,26,Caucasian,77.2,51.5,firstname5244,lastname5244,1234567890,Registered
40832435,TX,PEARLAND,BRAZORIA,18,Caucasian,79.1,43.9,firstname5245,lastname5245,1234567890,Registered
24052011,PA,YORK,YORK,30,Hispanic,66.6,97.9,firstname5246,lastname5246,NA,Registered
16823167,PA,HATBORO,MONTGOMERY,28,Caucasian,50.1,2.2,firstname5247,lastname5247,1234567890,Registered
30805787,TX,MIDLAND,MIDLAND,23,Caucasian,17.9,72.2,firstname5248,lastname5248,1234567890,Registered
20340294,PA,ERIE,ERIE,23,Caucasian,15.8,60.2,firstname5249,lastname5249,1234567890,Unregistered
35958832,TX,GARLAND,DALLAS,20,Caucasian,59.1,61.1,firstname5250,lastname5250,1234567890,Registered
4185995,NV,LAS VEGAS,CLARK,24,Hispanic,39,93.8,firstname5251,lastname5251,NA,Registered
33974523,TX,CORRIGAN,POLK,23,African-American,15.1,80.7,firstname5252,lastname5252,NA,Registered
21527828,PA,PITTSBURGH,ALLEGHENY,35,Caucasian,86.6,1.1,firstname5253,lastname5253,1234567890,Registered
34713934,TX,ODEM,SAN PATRICIO,21,Hispanic,35.3,21.4,firstname5254,lastname5254,NA,Registered
16380256,NC,HILLSBOROUGH,ORANGE,33,Caucasian,39.3,42.6,firstname5255,lastname5255,1234567890,Registered
16049290,NC,WATHA,PENDER,22,Caucasian,35.4,20,firstname5256,lastname5256,1234567890,Registered
20133797,PA,CROYDON,BUCKS,23,Caucasian,92.2,0.4,firstname5257,lastname5257,1234567890,Registered
3700995,NC,DURHAM,DURHAM,33,African-American,5.8,95.7,firstname5258,lastname5258,NA,Registered
9345873,AZ,PHOENIX,MARICOPA,22,Uncoded,20.2,84.2,firstname5259,lastname5259,1234567890,Registered
13252586,NC,TROUTMAN,IREDELL,30,Caucasian,18.7,91.5,firstname5260,lastname5260,1234567890,Registered
13216988,WI,TOMAH,MONROE,23,Caucasian,76.6,14.4,firstname5261,lastname5261,NA,Registered
30405048,TX,LUFKIN,ANGELINA,25,Caucasian,14.6,52.1,firstname5262,lastname5262,1234567890,Registered
4971794,NV,LAS VEGAS,CLARK,30,Caucasian,77.9,97.2,firstname5263,lastname5263,1234567890,Registered
30098164,TX,DALLAS,DALLAS,24,Caucasian,97.5,98.3,firstname5264,lastname5264,1234567890,Registered
35962441,TX,HOUSTON,HARRIS,21,Hispanic,40.1,84.1,firstname5265,lastname5265,NA,Registered
35387095,TX,BROOKSHIRE,WALLER,31,Uncoded,80.2,63.5,firstname5266,lastname5266,1234567890,Registered
18264232,NC,COATS,HARNETT,19,African-American,53.7,90.9,firstname5267,lastname5267,1234567890,Registered
13922016,MI,ROCK,DELTA,26,Caucasian,73.9,29.2,firstname5268,lastname5268,NA,Registered
5113836,TX,MESQUITE,DALLAS,35,Caucasian,83.3,56.8,firstname5269,lastname5269,1234567890,Registered
5761720,NV,LAS VEGAS,CLARK,20,Caucasian,74.6,95.7,firstname5270,lastname5270,NA,Registered
14575352,NC,CHARLOTTE,MECKLENBURG,25,African-American,5.7,94.9,firstname5271,lastname5271,1234567890,Registered
15108074,MI,OWOSSO,SHIAWASSEE,30,Caucasian,71,69.1,firstname5272,lastname5272,1234567890,Registered
1476794,NV,LAS VEGAS,CLARK,34,Hispanic,69.1,95.6,firstname5273,lastname5273,NA,Registered
34830391,TX,HOUSTON,HARRIS,21,Hispanic,79.4,84.3,firstname5274,lastname5274,NA,Registered
21793710,PA,SLIPPERY ROCK,BUTLER,20,Caucasian,55.6,73.6,firstname5275,lastname5275,1234567890,Registered
38389749,TX,HOUSTON,HARRIS,32,African-American,6.1,78.2,firstname5276,lastname5276,1234567890,Unregistered
27238663,TX,CYPRESS,HARRIS,32,Caucasian,73,56.8,firstname5277,lastname5277,1234567890,Registered
18051451,NC,KING,STOKES,27,Caucasian,73.7,3.9,firstname5278,lastname5278,1234567890,Registered
15029440,MI,ONONDAGA,JACKSON,23,Caucasian,50.7,34.7,firstname5279,lastname5279,1234567890,Registered
1306675,NH,DOVER,STRAFFORD,29,Caucasian,95.7,98.7,firstname5280,lastname5280,1234567890,Registered
14933826,NC,WHITTIER,JACKSON,27,Caucasian,72.6,46.1,firstname5281,lastname5281,NA,Registered
4926523,NC,WINSTON SALEM,FORSYTH,35,African-American,3.9,98.7,firstname5282,lastname5282,1234567890,Registered
34296931,TX,BRYAN,BRAZOS,21,Uncoded,17.9,76.5,firstname5283,lastname5283,1234567890,Registered
19675964,NC,WAYNESVILLE,HAYWOOD,32,Caucasian,61.8,33.4,firstname5284,lastname5284,1234567890,Registered
19449122,NC,BOSTIC,RUTHERFORD,20,Caucasian,74.3,5.9,firstname5285,lastname5285,NA,Registered
8639102,WI,MADISON,DANE,31,Caucasian,56.8,95.3,firstname5286,lastname5286,NA,Registered
36634275,TX,WARREN,TYLER,20,Caucasian,31.8,50.2,firstname5287,lastname5287,NA,Registered
308930,AZ,TUCSON,PIMA,33,Caucasian,22.7,2.7,firstname5288,lastname5288,1234567890,Registered
24144945,PA,BRYN MAWR,DELAWARE,33,Caucasian,85,82.4,firstname5289,lastname5289,NA,Registered
18505451,MI,JACKSON,JACKSON,20,Caucasian,61.3,33.1,firstname5290,lastname5290,NA,Registered
18992648,PA,GROVE CITY,MERCER,30,Caucasian,34,97.7,firstname5291,lastname5291,1234567890,Registered
36726901,TX,CARROLLTON,DALLAS,20,Hispanic,44.6,79,firstname5292,lastname5292,1234567890,Registered
10456596,AZ,TEMPE,MARICOPA,20,Hispanic,39.2,98.4,firstname5293,lastname5293,NA,Registered
4778232,NC,WADE,CUMBERLAND,33,African-American,97.5,99.2,firstname5294,lastname5294,1234567890,Registered
18988294,NC,CHARLOTTE,MECKLENBURG,26,African-American,73.1,97.2,firstname5295,lastname5295,NA,Registered
1223920,NH,PORTSMOUTH,ROCKINGHAM,34,Caucasian,94.3,99,firstname5296,lastname5296,NA,Registered
19542647,NC,PILOT MOUNTAIN,SURRY,18,Caucasian,69.8,36.3,firstname5297,lastname5297,NA,Registered
19719518,NC,FUQUAY VARINA,HARNETT,18,Caucasian,79.1,28.7,firstname5298,lastname5298,1234567890,Registered
41378420,TX,SAN ANTONIO,BEXAR,18,Caucasian,72,33.9,firstname5299,lastname5299,NA,Registered
31000336,TX,DESOTO,DALLAS,24,African-American,45.2,86.1,firstname5300,lastname5300,NA,Registered
6804283,MI,WHITMORE LAKE,WASHTENAW,30,Caucasian,97.5,98.2,firstname5301,lastname5301,NA,Registered
12594015,TX,IRVING,DALLAS,30,Hispanic,73.5,66.8,firstname5302,lastname5302,NA,Registered
14377502,WI,MADISON,DANE,23,Caucasian,88.6,64.4,firstname5303,lastname5303,1234567890,Registered
4889571,NV,LAS VEGAS,CLARK,22,Caucasian,78.2,88.3,firstname5304,lastname5304,NA,Registered
13375826,TX,MURPHY,COLLIN,29,Caucasian,93.9,6.2,firstname5305,lastname5305,1234567890,Registered
554718,NV,LAS VEGAS,CLARK,29,Hispanic,96,94.3,firstname5306,lastname5306,1234567890,Registered
19578569,PA,BERNVILLE,BERKS,28,Caucasian,68.3,97.5,firstname5307,lastname5307,1234567890,Registered
8148226,PA,PHILADELPHIA,PHILADELPHIA,30,African-American,95.7,99.2,firstname5308,lastname5308,1234567890,Registered
29295384,TX,KIRBYVILLE,JASPER,26,African-American,55.4,36.9,firstname5309,lastname5309,NA,Registered
13916579,NC,CHARLOTTE,MECKLENBURG,26,Other,81.1,99.2,firstname5310,lastname5310,NA,Registered
40951990,TX,DAYTON,LIBERTY,26,Hispanic,10.4,56.6,firstname5311,lastname5311,1234567890,Unregistered
27445704,TX,GALVESTON,GALVESTON,27,Caucasian,78.4,71.9,firstname5312,lastname5312,1234567890,Registered
5848171,PA,BELLEFONTE,CENTRE,33,Caucasian,97,0.6,firstname5313,lastname5313,1234567890,Registered
35988850,TX,AUSTIN,TRAVIS,20,Uncoded,93.5,86.1,firstname5314,lastname5314,NA,Registered
23137002,PA,APOLLO,WESTMORELAND,28,Caucasian,58.4,1.1,firstname5315,lastname5315,NA,Registered
7526557,AZ,TUCSON,PIMA,28,Caucasian,7.9,93.8,firstname5316,lastname5316,1234567890,Unregistered
39545804,TX,DALLAS,DALLAS,30,Caucasian,84,40.6,firstname5317,lastname5317,NA,Registered
30474190,TX,SAN ANTONIO,BEXAR,32,Hispanic,92,83.6,firstname5318,lastname5318,1234567890,Registered
14182783,MI,BATTLE CREEK,CALHOUN,25,Caucasian,95,99.5,firstname5319,lastname5319,1234567890,Registered
23253075,PA,MCSHERRYSTOWN,ADAMS,22,Caucasian,54.7,15,firstname5320,lastname5320,NA,Registered
19067108,PA,GREENVILLE,MERCER,27,Caucasian,86.1,0.8,firstname5321,lastname5321,1234567890,Registered
12875839,MI,GAYLORD,OTSEGO,27,Caucasian,89.8,62.3,firstname5322,lastname5322,NA,Registered
7520482,PA,UPPER DARBY,DELAWARE,31,African-American,93.8,99.4,firstname5323,lastname5323,1234567890,Registered
39200302,TX,ROANOKE,DENTON,19,Caucasian,68,27.2,firstname5324,lastname5324,1234567890,Registered
11715256,TX,NEVADA,COLLIN,31,Caucasian,62.5,35.6,firstname5325,lastname5325,1234567890,Registered
3658009,NV,LAS VEGAS,CLARK,27,Caucasian,90.2,0.5,firstname5326,lastname5326,1234567890,Registered
12809909,TX,SAN ANTONIO,BEXAR,30,Hispanic,96.3,98.2,firstname5327,lastname5327,1234567890,Registered
2195085,TX,CEDAR CREEK,BASTROP,33,Caucasian,47.9,65.6,firstname5328,lastname5328,1234567890,Registered
9400918,TX,SAN ANTONIO,BEXAR,35,Hispanic,16.8,79.6,firstname5329,lastname5329,1234567890,Registered
1632808,NH,HUDSON,HILLSBOROUGH,21,Caucasian,91.6,97.2,firstname5330,lastname5330,1234567890,Registered
15738597,MI,ERIE,MONROE,22,Caucasian,86.6,49.5,firstname5331,lastname5331,1234567890,Registered
15534199,MI,LUDINGTON,MASON,29,Caucasian,43.7,23.7,firstname5332,lastname5332,1234567890,Registered
8000684,AZ,PHOENIX,MARICOPA,30,Caucasian,96,2.6,firstname5333,lastname5333,1234567890,Registered
31181480,TX,BEDFORD,TARRANT,28,Caucasian,68.8,65.6,firstname5334,lastname5334,NA,Registered
18044561,MI,LANSING,INGHAM,19,Caucasian,78.8,46.9,firstname5335,lastname5335,NA,Registered
8729075,AZ,SCOTTSDALE,MARICOPA,26,Caucasian,28.4,7.9,firstname5336,lastname5336,NA,Registered
23464025,PA,CENTER VALLEY,LEHIGH,24,Caucasian,75.8,12.9,firstname5337,lastname5337,1234567890,Registered
33783897,TX,KILLEEN,BELL,24,Caucasian,16.7,40.7,firstname5338,lastname5338,NA,Registered
8987331,AZ,TUCSON,PIMA,28,Hispanic,74.8,93.4,firstname5339,lastname5339,1234567890,Registered
31343989,TX,GARLAND,DALLAS,23,Hispanic,85.7,71,firstname5340,lastname5340,1234567890,Registered
10350827,AZ,PHOENIX,MARICOPA,20,Hispanic,33.8,94.5,firstname5341,lastname5341,NA,Registered
20122519,PA,SPRINGFIELD,DELAWARE,25,Caucasian,40.6,30.6,firstname5342,lastname5342,1234567890,Registered
16843060,NC,RICHFIELD,STANLY,21,Caucasian,40.3,79.1,firstname5343,lastname5343,1234567890,Registered
29787684,TX,SAN MARCOS,HAYS,32,Caucasian,34.1,49.2,firstname5344,lastname5344,1234567890,Registered
33113285,TX,HOUSTON,HARRIS,28,Caucasian,67.3,71.8,firstname5345,lastname5345,1234567890,Registered
7143385,TX,SANGER,DENTON,33,Caucasian,98,1.3,firstname5346,lastname5346,NA,Registered
