state_name,ID,ID Type,Voter First Name,Voter Last Name,Voter Phone,Date Called,Time Called (EST),,,,,,,,,,,,,,,,,,,,,,
wisconsin,8843231,B,firstname433,lastname433,1234568322,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,Election Day ,,,,
wisconsin,9544961,B,firstname434,lastname434,1234568323,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9793824,B,firstname435,lastname435,1234568324,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8623259,B,firstname436,lastname436,1234568325,10/16/20,06:23 PM EST,,,,,,,,,Continue ,,,,,,,,,,,,,
wisconsin,2456807,B,firstname437,lastname437,1234568326,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8975323,B,firstname438,lastname438,1234568327,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8854562,B,firstname439,lastname439,1234568328,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2442459,B,firstname440,lastname440,1234568329,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7724377,B,firstname441,lastname441,1234568330,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,218911,B,firstname442,lastname442,1234568331,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5911231,B,firstname443,lastname443,1234568332,10/16/20,06:23 PM EST,,,,,,,,,,,,,,,,,No,Already Voted By Mail,Continue  ,,,No
wisconsin,13558480,B,firstname444,lastname444,1234568333,10/16/20,06:22 PM EST,,,,,,,,,,,,,,,,,Yes,Already Voted By Mail,,Continue ,Continue ,Yes
wisconsin,7005481,B,firstname445,lastname445,1234568334,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,Continue  ,,Continue ,No
wisconsin,13421265,B,firstname446,lastname446,1234568335,10/16/20,06:25 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9201129,B,firstname447,lastname447,1234568336,10/16/20,06:25 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5853953,B,firstname448,lastname448,1234568337,10/16/20,06:26 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7685945,B,firstname449,lastname449,1234568338,10/16/20,06:26 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12714586,B,firstname450,lastname450,1234568339,10/16/20,06:26 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7276461,B,firstname451,lastname451,1234568340,10/16/20,06:26 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9828022,B,firstname452,lastname452,1234568341,10/16/20,06:25 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,,,,No
wisconsin,8623769,B,firstname453,lastname453,1234568342,10/16/20,06:27 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,10052191,B,firstname454,lastname454,1234568343,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8487965,B,firstname455,lastname455,1234568344,10/16/20,06:24 PM EST,,,,,,,,,,,,Evening ,,,,,Maybe ,Early Vote ,,Continue ,Continue ,Yes
wisconsin,8607954,B,firstname456,lastname456,1234568345,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9186955,B,firstname457,lastname457,1234568346,10/16/20,06:24 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,Continue  ,,Continue ,No
wisconsin,13411337,B,firstname458,lastname458,1234568347,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9802865,B,firstname459,lastname459,1234568348,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12977656,B,firstname460,lastname460,1234568349,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9026819,B,firstname461,lastname461,1234568350,10/16/20,06:28 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,10030793,B,firstname462,lastname462,1234568351,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8684604,B,firstname463,lastname463,1234568352,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9472021,B,firstname464,lastname464,1234568353,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13126900,B,firstname465,lastname465,1234568354,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13491356,B,firstname466,lastname466,1234568355,10/16/20,06:29 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5715618,B,firstname467,lastname467,1234568356,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5803316,B,firstname468,lastname468,1234568357,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5925967,B,firstname469,lastname469,1234568358,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8538399,B,firstname470,lastname470,1234568359,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2459648,B,firstname471,lastname471,1234568360,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13561522,B,firstname472,lastname472,1234568361,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7689157,B,firstname473,lastname473,1234568362,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9197643,B,firstname474,lastname474,1234568363,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12955512,B,firstname475,lastname475,1234568364,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9122808,B,firstname476,lastname476,1234568365,10/16/20,06:30 PM EST,,,,,,,,,,,,,,,,,,Election Day ,,,,
wisconsin,8809693,B,firstname477,lastname477,1234568366,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9081940,B,firstname478,lastname478,1234568367,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5611041,B,firstname479,lastname479,1234568368,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12957370,B,firstname480,lastname480,1234568369,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12868510,B,firstname481,lastname481,1234568370,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8952010,B,firstname482,lastname482,1234568371,10/16/20,06:31 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13556850,B,firstname483,lastname483,1234568372,10/16/20,06:31 PM EST,,,,,,,,,,,,,,Undecided ,,,,Vote By Mail,,,,
wisconsin,13392336,B,firstname484,lastname484,1234568373,10/16/20,06:32 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13361239,B,firstname485,lastname485,1234568374,10/16/20,06:32 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13466253,B,firstname486,lastname486,1234568375,10/16/20,06:32 PM EST,,,,,,,,,,,,,,,,,,Vote By Mail,,,,
wisconsin,6485858,B,firstname487,lastname487,1234568376,10/16/20,06:32 PM EST,,,,,,,,,,,,,,Undecided ,,,No,Early Vote ,,,,
wisconsin,13893604,B,firstname488,lastname488,1234568377,10/16/20,06:33 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9559263,B,firstname489,lastname489,1234568378,10/16/20,06:33 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9840502,B,firstname490,lastname490,1234568379,10/16/20,06:33 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,230022,B,firstname491,lastname491,1234568380,10/16/20,06:33 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6427796,B,firstname492,lastname492,1234568381,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12798563,B,firstname493,lastname493,1234568382,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,14200503,B,firstname494,lastname494,1234568383,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7167381,B,firstname495,lastname495,1234568384,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13881712,B,firstname496,lastname496,1234568385,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9793130,B,firstname497,lastname497,1234568386,10/16/20,06:35 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7583414,B,firstname498,lastname498,1234568387,10/16/20,06:34 PM EST,,,,,,,,,,,,,,,,,Maybe ,Election Day ,Continue  ,,Continue ,No
wisconsin,13372098,B,firstname499,lastname499,1234568388,10/16/20,06:35 PM EST,,,,,,,,,,,,,,,,,,Already Voted By Mail,,,,
wisconsin,5562674,B,firstname500,lastname500,1234568389,10/16/20,06:35 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8782363,B,firstname501,lastname501,1234568390,10/16/20,06:35 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8950422,B,firstname502,lastname502,1234568391,10/16/20,06:36 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9290071,B,firstname503,lastname503,1234568392,10/16/20,06:36 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9185596,B,firstname504,lastname504,1234568393,10/16/20,06:36 PM EST,,,,,,,,,Continue ,,,,,,,,,,,,,
wisconsin,9347056,B,firstname505,lastname505,1234568394,10/16/20,06:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9763361,B,firstname506,lastname506,1234568395,10/16/20,06:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9378216,B,firstname507,lastname507,1234568396,10/16/20,06:37 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13846003,B,firstname508,lastname508,1234568397,10/16/20,06:37 PM EST,,,,,,,,,,,,,,,,,No,Already Voted By Mail,Continue  ,,Continue ,No
wisconsin,12850751,B,firstname509,lastname509,1234568398,10/16/20,06:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8848881,B,firstname510,lastname510,1234568399,10/16/20,06:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5648393,B,firstname511,lastname511,1234568400,10/16/20,06:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9422144,B,firstname512,lastname512,1234568401,10/16/20,06:38 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9124918,B,firstname513,lastname513,1234568402,10/16/20,06:39 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8837519,B,firstname514,lastname514,1234568403,10/16/20,06:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9030089,B,firstname515,lastname515,1234568404,10/16/20,06:40 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8573385,B,firstname516,lastname516,1234568405,10/16/20,06:41 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12692969,B,firstname517,lastname517,1234568406,10/16/20,06:41 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5909446,B,firstname518,lastname518,1234568407,10/16/20,06:42 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12965604,B,firstname519,lastname519,1234568408,10/16/20,06:42 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4083475,B,firstname520,lastname520,1234568409,10/16/20,06:42 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8163967,B,firstname521,lastname521,1234568410,10/16/20,06:43 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5716642,B,firstname522,lastname522,1234568411,10/16/20,06:44 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8596116,B,firstname523,lastname523,1234568412,10/16/20,06:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5410290,B,firstname524,lastname524,1234568413,10/16/20,06:46 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13126667,B,firstname525,lastname525,1234568414,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9787300,B,firstname526,lastname526,1234568415,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12697038,B,firstname527,lastname527,1234568416,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6087295,B,firstname528,lastname528,1234568417,10/16/20,06:47 PM EST,,,,,,,,,Continue ,Continue ,,,,,,,,,,,,
wisconsin,9192718,B,firstname529,lastname529,1234568418,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4688252,B,firstname530,lastname530,1234568419,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9119960,B,firstname531,lastname531,1234568420,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9263483,B,firstname532,lastname532,1234568421,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13458747,B,firstname533,lastname533,1234568422,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,567982,B,firstname534,lastname534,1234568423,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,14013022,B,firstname535,lastname535,1234568424,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6878896,B,firstname536,lastname536,1234568425,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8587926,B,firstname537,lastname537,1234568426,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9058741,B,firstname538,lastname538,1234568427,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8620801,B,firstname539,lastname539,1234568428,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1750296,B,firstname540,lastname540,1234568429,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13406979,B,firstname541,lastname541,1234568430,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12795053,B,firstname542,lastname542,1234568431,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13534931,B,firstname543,lastname543,1234568432,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7414208,B,firstname544,lastname544,1234568433,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12811759,B,firstname545,lastname545,1234568434,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12756895,B,firstname546,lastname546,1234568435,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8442836,B,firstname547,lastname547,1234568436,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9016599,B,firstname548,lastname548,1234568437,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6172470,B,firstname549,lastname549,1234568438,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9891426,B,firstname550,lastname550,1234568439,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12766912,B,firstname551,lastname551,1234568440,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13437908,B,firstname552,lastname552,1234568441,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4779947,B,firstname553,lastname553,1234568442,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8704326,B,firstname554,lastname554,1234568443,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7421262,B,firstname555,lastname555,1234568444,10/16/20,06:47 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,Continue  ,,,No
wisconsin,13476400,B,firstname556,lastname556,1234568445,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7436027,B,firstname557,lastname557,1234568446,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8614626,B,firstname558,lastname558,1234568447,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13736700,B,firstname559,lastname559,1234568448,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6246570,B,firstname560,lastname560,1234568449,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9528327,B,firstname561,lastname561,1234568450,10/16/20,06:48 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8858827,B,firstname562,lastname562,1234568451,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13750735,B,firstname563,lastname563,1234568452,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8316829,B,firstname564,lastname564,1234568453,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9070953,B,firstname565,lastname565,1234568454,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8556877,B,firstname566,lastname566,1234568455,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9044811,B,firstname567,lastname567,1234568456,10/16/20,06:49 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9122873,B,firstname568,lastname568,1234568457,10/16/20,06:48 PM EST,,,,,,,,,,,Afternoon ,,,,,,Maybe ,Vote By Mail,Continue  ,,,No
wisconsin,6808505,B,firstname569,lastname569,1234568458,10/16/20,06:49 PM EST,,,,,,,,,,,Afternoon ,,,,,,,Vote By Mail,,,,
wisconsin,13327955,B,firstname570,lastname570,1234568459,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13449200,B,firstname571,lastname571,1234568460,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6505296,B,firstname572,lastname572,1234568461,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8927945,B,firstname573,lastname573,1234568462,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8724349,B,firstname574,lastname574,1234568463,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8600607,B,firstname575,lastname575,1234568464,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13240103,B,firstname576,lastname576,1234568465,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9118600,B,firstname577,lastname577,1234568466,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13397171,B,firstname578,lastname578,1234568467,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5461064,B,firstname579,lastname579,1234568468,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8769307,B,firstname580,lastname580,1234568469,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8630664,B,firstname581,lastname581,1234568470,10/16/20,06:50 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7975059,B,firstname582,lastname582,1234568471,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9879861,B,firstname583,lastname583,1234568472,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6557181,B,firstname584,lastname584,1234568473,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8079089,B,firstname585,lastname585,1234568474,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,No,Already Voted By Mail,Continue  ,,Continue ,No
wisconsin,9358776,B,firstname586,lastname586,1234568475,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8637062,B,firstname587,lastname587,1234568476,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13196053,B,firstname588,lastname588,1234568477,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,1623157,B,firstname589,lastname589,1234568478,10/16/20,06:51 PM EST,,,,,,,,,Continue ,Continue ,,,,,,,,,,,,
wisconsin,9446564,B,firstname590,lastname590,1234568479,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,764200,B,firstname591,lastname591,1234568480,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7238413,B,firstname592,lastname592,1234568481,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9310030,B,firstname593,lastname593,1234568482,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12804657,B,firstname594,lastname594,1234568483,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9167111,B,firstname595,lastname595,1234568484,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6867341,B,firstname596,lastname596,1234568485,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12665421,B,firstname597,lastname597,1234568486,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13401427,B,firstname598,lastname598,1234568487,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9570109,B,firstname599,lastname599,1234568488,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,4375985,B,firstname600,lastname600,1234568489,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12760953,B,firstname601,lastname601,1234568490,10/16/20,06:51 PM EST,,,,,,,,,,,,,,,,,No,Election Day ,Continue  ,,,No
wisconsin,9244432,B,firstname602,lastname602,1234568491,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13488760,B,firstname603,lastname603,1234568492,10/16/20,06:52 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9854118,B,firstname604,lastname604,1234568493,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13183740,B,firstname605,lastname605,1234568494,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2698957,B,firstname606,lastname606,1234568495,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9295024,B,firstname607,lastname607,1234568496,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8793763,B,firstname608,lastname608,1234568497,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12853438,B,firstname609,lastname609,1234568498,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9309278,B,firstname610,lastname610,1234568499,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9308425,B,firstname611,lastname611,1234568500,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8984372,B,firstname612,lastname612,1234568501,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9526776,B,firstname613,lastname613,1234568502,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,5635040,B,firstname614,lastname614,1234568503,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9290883,B,firstname615,lastname615,1234568504,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9831233,B,firstname616,lastname616,1234568505,10/16/20,06:53 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9166022,B,firstname617,lastname617,1234568506,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9754565,B,firstname618,lastname618,1234568507,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,2173185,B,firstname619,lastname619,1234568508,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8951547,B,firstname620,lastname620,1234568509,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,7881890,B,firstname621,lastname621,1234568510,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9810895,B,firstname622,lastname622,1234568511,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12837605,B,firstname623,lastname623,1234568512,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8290001,B,firstname624,lastname624,1234568513,10/16/20,06:54 PM EST,,,,,,,,,,,,,,Undecided ,,,Later,Early Vote ,,Continue ,Continue ,Yes
wisconsin,9084069,B,firstname625,lastname625,1234568514,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13092838,B,firstname626,lastname626,1234568515,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,890416,B,firstname627,lastname627,1234568516,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13404694,B,firstname628,lastname628,1234568517,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13441409,B,firstname629,lastname629,1234568518,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9589326,B,firstname630,lastname630,1234568519,10/16/20,06:54 PM EST,,,,,,,,,,,,,,,,,Maybe ,Election Day ,Continue  ,,Continue ,No
wisconsin,8886058,B,firstname631,lastname631,1234568520,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9818261,B,firstname632,lastname632,1234568521,10/16/20,06:54 PM EST,,,,,,,,,Continue ,Continue ,,,,,,,,,,,,
wisconsin,12996959,B,firstname633,lastname633,1234568522,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13326961,B,firstname634,lastname634,1234568523,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13007546,B,firstname635,lastname635,1234568524,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,9633490,B,firstname636,lastname636,1234568525,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,13095535,B,firstname637,lastname637,1234568526,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,6257188,B,firstname638,lastname638,1234568527,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12460122,B,firstname639,lastname639,1234568528,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8656832,B,firstname640,lastname640,1234568529,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,12707015,B,firstname641,lastname641,1234568530,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8693188,B,firstname642,lastname642,1234568531,10/16/20,06:55 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,8950998,B,firstname643,lastname643,1234568532,10/16/20,06:56 PM EST,,,,,,,,,,,,,,,,,,,,,,
wisconsin,3621308,B,firstname644,lastname644,1234568533,10/16/20,06:57 PM EST,,,,,,,,,,,,,,,,,,,,,,
