unique_id,state,city,county,age,demo,turnout_score,partisan_score,first_name,last_name,phone,registration_status
9262393,TX,SAN ANTONIO,BEXAR,44,Hispanic,2.6,63.1,firstname500,lastname500,1234568389,Registered
12219253,TX,FORT WORTH,TARRANT,35,African-American,2.6,85.2,firstname501,lastname501,1234568390,Registered
24921105,TX,GRAPEVINE,TARRANT,32,Caucasian,2.6,78.7,firstname502,lastname502,1234568391,Registered
25007423,TX,HOUSTON,HARRIS,37,Caucasian,2.6,64.6,firstname503,lastname503,1234568392,Registered
4602542,TX,EL PASO,EL PASO,40,Hispanic,2.6,68.2,firstname504,lastname504,1234568393,Registered
32292045,TX,DALLAS,DALLAS,32,Caucasian,2.6,48,firstname505,lastname505,1234568394,Registered
25165320,TX,WEATHERFORD,PARKER,28,Caucasian,2.6,30.7,firstname506,lastname506,1234568395,Registered
1538912,TX,PASADENA,HARRIS,39,Caucasian,2.6,38.6,firstname507,lastname507,1234568396,Registered
29153225,TX,MT PLEASANT,TITUS,25,Caucasian,2.6,21.9,firstname508,lastname508,1234568397,Registered
30304966,TX,KATY,HARRIS,29,Uncoded,2.6,70.2,firstname509,lastname509,1234568398,Registered
3317561,TX,SAN ANGELO,TOM GREEN,43,Caucasian,2.6,63.5,firstname510,lastname510,1234568399,Registered
34194156,TX,SAN MARCOS,HAYS,38,Caucasian,2.6,38.8,firstname511,lastname511,1234568400,Registered
11354291,TX,EL PASO,EL PASO,37,Caucasian,2.6,34.7,firstname512,lastname512,1234568401,Registered
29906859,TX,FORT WORTH,TARRANT,42,Caucasian,2.6,47.4,firstname513,lastname513,1234568402,Registered
25288175,TX,DENISON,GRAYSON,27,Caucasian,2.6,8.2,firstname514,lastname514,1234568403,Registered
38181361,TX,ATHENS,HENDERSON,39,Hispanic,2.6,35.6,firstname515,lastname515,1234568404,Unregistered
11294526,TX,HOUSTON,HARRIS,37,African-American,2.6,53.8,firstname516,lastname516,1234568405,Registered
15998513,TX,ABILENE,TAYLOR,40,Caucasian,2.6,57.4,firstname517,lastname517,1234568406,Registered
27084342,TX,COLLEGE STATION,BRAZOS,29,Hispanic,2.6,39.6,firstname518,lastname518,1234568407,Registered
40505235,TX,CARROLLTON,DENTON,44,Asian,2.6,85,firstname519,lastname519,1234568408,Unregistered
13174899,TX,COLLEGE STATION,BRAZOS,29,Caucasian,2.6,41.2,firstname520,lastname520,1234568409,Registered
11563805,TX,HOUSTON,HARRIS,42,Caucasian,2.6,43.5,firstname521,lastname521,1234568410,Registered
33471799,TX,MISSION,HIDALGO,45,Hispanic,2.6,44.6,firstname522,lastname522,1234568411,Unregistered
6308010,TX,GALVESTON,GALVESTON,37,Caucasian,2.6,82.2,firstname523,lastname523,1234568412,Registered
27446930,TX,CORPUS CHRISTI,NUECES,31,Hispanic,2.6,36.8,firstname524,lastname524,1234568413,Registered
10912315,TX,BAYTOWN,CHAMBERS,43,Caucasian,2.6,48.9,firstname525,lastname525,1234568414,Registered
4391577,TX,EL PASO,EL PASO,44,Caucasian,2.6,31.7,firstname526,lastname526,1234568415,Registered
39114390,TX,DALLAS,DALLAS,44,Hispanic,2.6,48.5,firstname527,lastname527,1234568416,Unregistered
10945832,TX,SANGER,DENTON,41,Caucasian,2.6,9.5,firstname528,lastname528,1234568417,Registered
27738107,TX,GRANBURY,HOOD,40,Caucasian,2.6,63,firstname529,lastname529,1234568418,Registered
27728887,TX,RICHMOND,FORT BEND,38,Caucasian,2.6,37.9,firstname530,lastname530,1234568419,Registered
16463350,TX,ARLINGTON,TARRANT,45,Hispanic,2.6,54,firstname531,lastname531,1234568420,Unregistered
12002109,TX,TEXARKANA,BOWIE,34,African-American,2.6,47.1,firstname532,lastname532,1234568421,Registered
32202579,TX,HOUSTON,HARRIS,43,Caucasian,2.6,92.1,firstname533,lastname533,1234568422,Registered
34375988,TX,HOUSTON,HARRIS,33,African-American,2.6,33.8,firstname534,lastname534,1234568423,Registered
33114724,TX,LUBBOCK,LUBBOCK,24,Caucasian,2.6,69.1,firstname535,lastname535,1234568424,Registered
4182871,TX,SHERMAN,GRAYSON,41,Caucasian,2.6,11.5,firstname536,lastname536,1234568425,Registered
28724374,TX,SAN ANTONIO,BEXAR,30,Caucasian,2.6,77.5,firstname537,lastname537,1234568426,Registered
5857556,TX,PASADENA,HARRIS,40,Uncoded,2.6,40.6,firstname538,lastname538,1234568427,Registered
30289691,TX,BELTON,BELL,45,Hispanic,2.6,57.8,firstname539,lastname539,1234568428,Unregistered
39153530,TX,WESLACO,HIDALGO,24,Hispanic,2.6,68.2,firstname540,lastname540,1234568429,Unregistered
11482225,TX,DALLAS,DENTON,39,African-American,2.6,83.1,firstname541,lastname541,1234568430,Registered
13210856,TX,AMARILLO,RANDALL,38,Hispanic,2.6,37.8,firstname542,lastname542,1234568431,Registered
24978644,TX,AUSTIN,TRAVIS,28,Caucasian,2.6,70.5,firstname543,lastname543,1234568432,Registered
38960567,TX,CORP CHRISTI,NUECES,43,Hispanic,2.6,63.2,firstname544,lastname544,1234568433,Unregistered
3946715,TX,TEXAS CITY,GALVESTON,33,Caucasian,2.6,50.4,firstname545,lastname545,1234568434,Registered
27301236,TX,LUBBOCK,LUBBOCK,28,Caucasian,2.6,22.8,firstname546,lastname546,1234568435,Registered
4545732,TX,EL PASO,EL PASO,38,Caucasian,2.6,51.1,firstname547,lastname547,1234568436,Registered
31913988,TX,WYLIE,COLLIN,36,Caucasian,2.6,79.2,firstname548,lastname548,1234568437,Registered
34590268,TX,DALLAS,DALLAS,41,Hispanic,2.6,54.2,firstname549,lastname549,1234568438,Unregistered
3340146,TX,FORT WORTH,TARRANT,34,Caucasian,2.6,29.3,firstname550,lastname550,1234568439,Registered
32176282,TX,SAN MARCOS,HAYS,24,Caucasian,2.6,70,firstname551,lastname551,1234568440,Registered
3374941,TX,FORT WORTH,TARRANT,37,Caucasian,2.6,90.1,firstname552,lastname552,1234568441,Registered
28748870,TX,TYLER,SMITH,38,Caucasian,2.6,56.5,firstname553,lastname553,1234568442,Registered
5052824,TX,GRAND PRAIRIE,DALLAS,37,Caucasian,2.6,65.7,firstname554,lastname554,1234568443,Registered
13037432,TX,CHANNELVIEW,HARRIS,29,Caucasian,2.6,28.9,firstname555,lastname555,1234568444,Registered
1205472,TX,BAYTOWN,HARRIS,33,Caucasian,2.6,41.6,firstname556,lastname556,1234568445,Registered
9664477,TX,SAN ANTONIO,BEXAR,42,Caucasian,2.6,73,firstname557,lastname557,1234568446,Registered
38250712,TX,DALLAS,DALLAS,42,Hispanic,2.6,65.5,firstname558,lastname558,1234568447,Unregistered
37377880,TX,AMARILLO,POTTER,44,Caucasian,2.6,10.2,firstname559,lastname559,1234568448,Unregistered
7109958,TX,WILLS POINT,VAN ZANDT,45,Caucasian,2.6,6.3,firstname560,lastname560,1234568449,Registered
40242199,TX,HOUSTON,HARRIS,29,Caucasian,2.6,77.1,firstname561,lastname561,1234568450,Unregistered
28684735,TX,SHEPPARD AFB,WICHITA,36,Caucasian,2.6,42.3,firstname562,lastname562,1234568451,Registered
15179687,TX,WEBSTER,HARRIS,37,Caucasian,2.6,81,firstname563,lastname563,1234568452,Registered
31843085,TX,HOUSTON,HARRIS,32,Caucasian,2.6,79.2,firstname564,lastname564,1234568453,Registered
12888886,TX,MIDLOTHIAN,ELLIS,30,Caucasian,2.6,56.2,firstname565,lastname565,1234568454,Registered
9269709,TX,LUBBOCK,LUBBOCK,37,Hispanic,2.6,38.6,firstname566,lastname566,1234568455,Registered
31838590,TX,HEARTLAND,KAUFMAN,30,Uncoded,2.6,74.8,firstname567,lastname567,1234568456,Registered
30932774,TX,CORPUS CHRISTI,NUECES,34,Caucasian,2.6,85.8,firstname568,lastname568,1234568457,Registered
31932950,TX,AUSTIN,TRAVIS,32,Caucasian,2.6,77.5,firstname569,lastname569,1234568458,Registered
40482574,TX,LEWISVILLE,DENTON,34,Asian,2.6,47.8,firstname570,lastname570,1234568459,Unregistered
11005229,TX,CELINA,COLLIN,41,Caucasian,2.6,18.6,firstname571,lastname571,1234568460,Registered
3074248,TX,DAYTON,LIBERTY,37,Caucasian,2.6,35.1,firstname572,lastname572,1234568461,Registered
1871176,TX,PORT ARTHUR,JEFFERSON,33,Caucasian,2.6,16.5,firstname573,lastname573,1234568462,Registered
13231245,TX,HOUSTON,HARRIS,43,Hispanic,2.6,35.7,firstname574,lastname574,1234568463,Unregistered
33549874,TX,KINGSVILLE,KLEBERG,20,Hispanic,2.6,70.9,firstname575,lastname575,1234568464,Unregistered
11394500,TX,FRIENDSWOOD,HARRIS,32,Caucasian,2.6,89.2,firstname576,lastname576,1234568465,Registered
1953128,TX,PORT ARTHUR,JEFFERSON,36,Caucasian,2.6,66.5,firstname577,lastname577,1234568466,Registered
40512760,TX,BURLESON,TARRANT,26,Asian,2.6,77.4,firstname578,lastname578,1234568467,Unregistered
5684194,TX,IRVING,DALLAS,34,Caucasian,2.6,22.1,firstname579,lastname579,1234568468,Registered
31578897,TX,DALLAS,DALLAS,29,Caucasian,2.6,70.8,firstname580,lastname580,1234568469,Registered
39100715,TX,FORT WORTH,TARRANT,36,Uncoded,2.6,66.8,firstname581,lastname581,1234568470,Unregistered
27582060,TX,DALLAS,COLLIN,35,Caucasian,2.6,12.7,firstname582,lastname582,1234568471,Registered
2556702,TX,AUSTIN,TRAVIS,35,Caucasian,2.6,80.6,firstname583,lastname583,1234568472,Registered
31886585,TX,MISSOURI CITY,FORT BEND,31,Caucasian,2.6,46.8,firstname584,lastname584,1234568473,Registered
11142482,TX,WEATHERFORD,PARKER,32,Caucasian,2.6,39,firstname585,lastname585,1234568474,Registered
32350512,TX,FORT WORTH,TARRANT,40,Caucasian,2.6,65.1,firstname586,lastname586,1234568475,Registered
27494664,TX,FORT WORTH,TARRANT,38,Caucasian,2.6,73.1,firstname587,lastname587,1234568476,Registered
27006768,TX,CARROLLTON,DALLAS,33,Caucasian,2.6,8.5,firstname588,lastname588,1234568477,Registered
28040157,TX,BAYTOWN,CHAMBERS,26,Caucasian,2.6,22.7,firstname589,lastname589,1234568478,Registered
11634598,TX,SAN ANTONIO,BEXAR,33,Caucasian,2.6,32.5,firstname590,lastname590,1234568479,Registered
31977046,TX,EL PASO,EL PASO,25,Caucasian,2.6,66.3,firstname591,lastname591,1234568480,Registered
11902620,TX,SPRINGTOWN,PARKER,34,Caucasian,2.6,18.4,firstname592,lastname592,1234568481,Registered
9994983,TX,SAN ANTONIO,BEXAR,43,Caucasian,2.6,74.2,firstname593,lastname593,1234568482,Registered
12820624,TX,HOUSTON,HARRIS,39,African-American,2.6,82.5,firstname594,lastname594,1234568483,Registered
33787329,TX,AUSTIN,TRAVIS,33,Caucasian,2.6,86.4,firstname595,lastname595,1234568484,Registered
31778261,TX,FORT SAM HOUSTON,BEXAR,33,Caucasian,2.6,73.5,firstname596,lastname596,1234568485,Registered
10089022,TX,PITTSBURG,MORRIS,38,African-American,2.6,94.9,firstname597,lastname597,1234568486,Registered
13534397,TX,RICHWOOD,BRAZORIA,40,Caucasian,2.6,31.8,firstname598,lastname598,1234568487,Registered
27505505,TX,ARLINGTON,TARRANT,38,Caucasian,2.6,51.6,firstname599,lastname599,1234568488,Registered
33851532,TX,CLEVELAND,SAN JACINTO,21,Hispanic,2.6,25.4,firstname600,lastname600,1234568489,Unregistered
31974167,TX,IRVING,DALLAS,38,Caucasian,2.6,80.7,firstname601,lastname601,1234568490,Registered
30901036,TX,ROSHARON,BRAZORIA,41,Caucasian,2.6,38.6,firstname602,lastname602,1234568491,Registered
32075561,TX,AUSTIN,TRAVIS,34,Caucasian,2.6,92.1,firstname603,lastname603,1234568492,Registered
8925058,TX,HUNTINGTON,ANGELINA,37,Caucasian,2.6,4.6,firstname604,lastname604,1234568493,Registered
30411905,TX,SOUTHLAKE,TARRANT,24,Caucasian,2.6,65.8,firstname605,lastname605,1234568494,Registered
28112883,TX,SUGAR LAND,FORT BEND,33,Caucasian,2.6,97.3,firstname606,lastname606,1234568495,Registered
27217659,TX,GRANBURY,HOOD,32,Caucasian,2.6,32.5,firstname607,lastname607,1234568496,Registered
29093424,TX,LEWISVILLE,DENTON,40,Caucasian,2.6,61.3,firstname608,lastname608,1234568497,Registered
33147787,TX,ALVIN,BRAZORIA,23,Caucasian,2.6,19,firstname609,lastname609,1234568498,Registered
38924948,TX,HUMBLE,HARRIS,37,African-American,2.6,87.2,firstname610,lastname610,1234568499,Unregistered
31589833,TX,MCKINNEY,COLLIN,41,Caucasian,2.6,74.3,firstname611,lastname611,1234568500,Registered
31221726,TX,FATE,ROCKWALL,32,African-American,2.6,61.2,firstname612,lastname612,1234568501,Registered
25410137,TX,CEDAR PARK,WILLIAMSON,28,Caucasian,2.6,57.5,firstname613,lastname613,1234568502,Registered
32743008,TX,LEAGUE CITY,GALVESTON,44,Caucasian,2.6,61,firstname614,lastname614,1234568503,Registered
38470677,TX,SAN ANTONIO,BEXAR,26,Hispanic,2.6,90,firstname615,lastname615,1234568504,Unregistered
5529763,TX,DALLAS,DALLAS,38,Caucasian,2.6,96.3,firstname616,lastname616,1234568505,Registered
29352404,TX,MCKINNEY,COLLIN,39,Caucasian,2.6,50.3,firstname617,lastname617,1234568506,Registered
20664723,TX,MIDLAND,MIDLAND,28,Uncoded,2.6,36.1,firstname618,lastname618,1234568507,Registered
11192040,TX,NEW WAVERLY,WALKER,40,Caucasian,2.6,29.7,firstname619,lastname619,1234568508,Registered
21687217,TX,AUSTIN,TRAVIS,27,Hispanic,2.6,89.7,firstname620,lastname620,1234568509,Unregistered
2851501,TX,DEER PARK,HARRIS,37,Hispanic,2.6,66.9,firstname621,lastname621,1234568510,Registered
32371687,TX,SAN ANTONIO,BEXAR,40,Caucasian,2.6,86.3,firstname622,lastname622,1234568511,Registered
30779069,TX,PLANO,COLLIN,42,Caucasian,2.6,76.8,firstname623,lastname623,1234568512,Registered
26592056,TX,CONROE,MONTGOMERY,38,Asian,2.6,67.7,firstname624,lastname624,1234568513,Registered
12111031,TX,SEGUIN,GUADALUPE,32,Hispanic,2.6,49,firstname625,lastname625,1234568514,Registered
6143544,TX,RICHARDSON,COLLIN,36,Caucasian,2.6,27.2,firstname626,lastname626,1234568515,Registered
30542533,TX,THORNTON,LIMESTONE,29,Caucasian,2.6,39.6,firstname627,lastname627,1234568516,Registered
36511354,TX,LULING,CALDWELL,44,Caucasian,2.6,9.8,firstname628,lastname628,1234568517,Unregistered
13603438,TX,AUSTIN,TRAVIS,39,Caucasian,2.6,82.3,firstname629,lastname629,1234568518,Registered
13700621,TX,DALLAS,DALLAS,45,Hispanic,2.6,67,firstname630,lastname630,1234568519,Unregistered
38544516,TX,SEGUIN,GUADALUPE,42,Hispanic,2.6,28.7,firstname631,lastname631,1234568520,Unregistered
13078661,TX,TOMBALL,HARRIS,36,Caucasian,2.6,32.9,firstname632,lastname632,1234568521,Registered
9975750,TX,RICHMOND,FORT BEND,40,Caucasian,2.6,6.1,firstname633,lastname633,1234568522,Registered
29964130,TX,SAN ANTONIO,BEXAR,44,Caucasian,2.6,75.7,firstname634,lastname634,1234568523,Registered
30950843,TX,FORT BLISS,EL PASO,41,Caucasian,2.6,52.5,firstname635,lastname635,1234568524,Registered
9163549,TX,BAYTOWN,HARRIS,40,African-American,2.6,69.6,firstname636,lastname636,1234568525,Registered
12144496,TX,MISSOURI CITY,FORT BEND,33,African-American,2.6,84.6,firstname637,lastname637,1234568526,Registered
31834654,TX,CLEBURNE,JOHNSON,30,Caucasian,2.6,84.3,firstname638,lastname638,1234568527,Registered
31330172,TX,GRAND PRAIRIE,DALLAS,25,Caucasian,2.6,71.3,firstname639,lastname639,1234568528,Registered
6817153,TX,HOUSTON,HARRIS,43,Caucasian,2.6,48.8,firstname640,lastname640,1234568529,Registered
4441009,TX,ABILENE,TAYLOR,33,Caucasian,2.6,51.6,firstname641,lastname641,1234568530,Registered
7054068,TX,NEVADA,COLLIN,41,Caucasian,2.6,75.9,firstname642,lastname642,1234568531,Registered
4161565,TX,ENNIS,ELLIS,34,Hispanic,2.6,28.9,firstname643,lastname643,1234568532,Registered
30821100,TX,HOUSTON,HARRIS,28,Hispanic,2.6,77.7,firstname644,lastname644,1234568533,Registered
7884698,TX,BURKBURNETT,WICHITA,38,Caucasian,2.6,5.1,firstname645,lastname645,1234568534,Registered
29506118,TX,BRYAN,BRAZOS,24,Hispanic,2.6,21.5,firstname646,lastname646,1234568535,Registered
8507615,TX,JEFFERSON,MARION,44,Caucasian,2.6,25.7,firstname647,lastname647,1234568536,Registered
7284026,TX,WACO,MCLENNAN,34,African-American,2.6,90.3,firstname648,lastname648,1234568537,Registered
11612944,TX,RICHMOND,FORT BEND,32,Uncoded,2.6,63.7,firstname649,lastname649,1234568538,Registered
34677418,TX,ROUND ROCK,WILLIAMSON,41,Asian,2.6,67,firstname650,lastname650,1234568539,Registered
25157416,TX,DALLAS,DALLAS,27,Caucasian,2.6,52.4,firstname651,lastname651,1234568540,Registered
34175758,TX,SAN ANTONIO,BEXAR,41,Hispanic,2.6,30,firstname652,lastname652,1234568541,Unregistered
25044932,TX,BEAUMONT,JEFFERSON,27,African-American,2.6,97,firstname653,lastname653,1234568542,Registered
12045767,TX,HUMBLE,HARRIS,31,Caucasian,2.6,24.7,firstname654,lastname654,1234568543,Registered
36224177,TX,BALCH SPRINGS,DALLAS,28,Hispanic,2.6,40.8,firstname655,lastname655,1234568544,Unregistered
27080588,TX,DALLAS,DALLAS,36,Caucasian,2.6,76.5,firstname656,lastname656,1234568545,Registered
28963135,TX,FORT WORTH,TARRANT,25,Uncoded,2.6,72.1,firstname657,lastname657,1234568546,Registered
30591686,TX,GARLAND,DALLAS,24,Caucasian,2.6,76.9,firstname658,lastname658,1234568547,Registered
3163569,TX,AMARILLO,RANDALL,40,Caucasian,2.6,47.3,firstname659,lastname659,1234568548,Registered
2768741,TX,HOUSTON,HARRIS,42,African-American,2.6,90.8,firstname660,lastname660,1234568549,Unregistered
12177499,TX,ORANGE GROVE,JIM WELLS,34,Caucasian,2.6,7.9,firstname661,lastname661,1234568550,Registered
13429783,TX,SACHSE,DALLAS,29,Caucasian,2.6,43.1,firstname662,lastname662,1234568551,Registered
13539557,TX,MCKINNEY,COLLIN,40,Caucasian,2.6,61,firstname663,lastname663,1234568552,Registered
1675199,TX,FRIENDSWOOD,GALVESTON,33,Caucasian,2.6,52.3,firstname664,lastname664,1234568553,Registered
27364111,TX,HOUSTON,HARRIS,30,Caucasian,2.6,48,firstname665,lastname665,1234568554,Registered
30940526,TX,WICHITA FALLS,WICHITA,41,Caucasian,2.6,44.8,firstname666,lastname666,1234568555,Registered
4286249,TX,EL PASO,EL PASO,38,Hispanic,2.6,71.8,firstname667,lastname667,1234568556,Registered
5345507,TX,IRVING,DALLAS,34,Caucasian,2.6,37.6,firstname668,lastname668,1234568557,Registered
29784075,TX,LAGO VISTA,TRAVIS,25,Caucasian,2.6,32.4,firstname669,lastname669,1234568558,Registered
21153859,TX,LUCAS,COLLIN,30,Caucasian,2.6,24.2,firstname670,lastname670,1234568559,Registered
35616351,TX,CAMERON,MILAM,45,Caucasian,2.6,41.7,firstname671,lastname671,1234568560,Unregistered
39146013,TX,KILLEEN,BELL,33,African-American,2.6,83.2,firstname672,lastname672,1234568561,Unregistered
11457676,TX,HOUSTON,HARRIS,43,African-American,2.6,92.3,firstname673,lastname673,1234568562,Registered
31816994,TX,FORT WORTH,TARRANT,33,Caucasian,2.6,67,firstname674,lastname674,1234568563,Registered
38142082,TX,BUDA,HAYS,43,Hispanic,2.6,38.4,firstname675,lastname675,1234568564,Unregistered
32826930,TX,FORT WORTH,TARRANT,36,Caucasian,2.6,69.1,firstname676,lastname676,1234568565,Registered
30390553,TX,ODESSA,ECTOR,45,Caucasian,2.6,59.4,firstname677,lastname677,1234568566,Registered
11493823,TX,HOUSTON,HARRIS,31,African-American,2.6,94.9,firstname678,lastname678,1234568567,Registered
32232589,TX,LIVE OAK,BEXAR,39,Caucasian,2.6,36.1,firstname679,lastname679,1234568568,Registered
25013472,TX,KILLEEN,BELL,39,Caucasian,2.6,69.8,firstname680,lastname680,1234568569,Registered
27754429,TX,CONVERSE,BEXAR,40,Caucasian,2.6,61.3,firstname681,lastname681,1234568570,Registered
27711910,TX,SAN ANTONIO,BEXAR,27,Uncoded,2.6,78,firstname682,lastname682,1234568571,Registered
29980921,TX,TYLER,SMITH,43,Caucasian,2.6,73.2,firstname683,lastname683,1234568572,Registered
13129031,TX,BROWNSVILLE,CAMERON,38,Caucasian,2.6,64.1,firstname684,lastname684,1234568573,Registered
13453088,TX,IRVING,DALLAS,30,Caucasian,2.6,57.4,firstname685,lastname685,1234568574,Registered
15188611,TX,FRESNO,FORT BEND,43,African-American,2.6,84.6,firstname686,lastname686,1234568575,Unregistered
2197414,TX,RICHWOOD,BRAZORIA,44,Caucasian,2.6,12.3,firstname687,lastname687,1234568576,Registered
9089163,TX,SAN ANTONIO,BEXAR,42,Hispanic,2.6,94.1,firstname688,lastname688,1234568577,Registered
6627044,TX,ABILENE,TAYLOR,40,Caucasian,2.6,18.3,firstname689,lastname689,1234568578,Registered
39932603,TX,MCKINNEY,COLLIN,35,Caucasian,2.6,45.2,firstname690,lastname690,1234568579,Unregistered
28919657,TX,DALLAS,DALLAS,28,Uncoded,2.6,87.7,firstname691,lastname691,1234568580,Registered
32454262,TX,BAYTOWN,HARRIS,39,Caucasian,2.6,27.4,firstname692,lastname692,1234568581,Registered
33363438,TX,GRAPEVINE,TARRANT,33,Caucasian,2.6,80.6,firstname693,lastname693,1234568582,Registered
6647965,TX,EL PASO,EL PASO,35,Hispanic,2.6,60.1,firstname694,lastname694,1234568583,Registered
29715368,TX,DALLAS,DALLAS,42,Caucasian,2.6,69.3,firstname695,lastname695,1234568584,Registered
6310436,TX,WACO,MCLENNAN,40,Caucasian,2.6,40.3,firstname696,lastname696,1234568585,Registered
3429748,TX,NORTH RICHLAND HILLS,TARRANT,38,Caucasian,2.6,10,firstname697,lastname697,1234568586,Registered
27770305,TX,DALLAS,DALLAS,27,Caucasian,2.6,40.8,firstname698,lastname698,1234568587,Registered
34266811,TX,AUSTIN,TRAVIS,32,Caucasian,2.6,93.9,firstname699,lastname699,1234568588,Registered
30403077,TX,FORT WORTH,TARRANT,28,Caucasian,2.6,31.6,firstname700,lastname700,1234568589,Registered
38974979,TX,CORSICANA,NAVARRO,39,Uncoded,2.6,36.5,firstname701,lastname701,1234568590,Unregistered
24097456,TX,PEARLAND,HARRIS,37,Hispanic,2.6,55.4,firstname702,lastname702,1234568591,Registered
31582604,TX,KILLEEN,BELL,35,Caucasian,2.6,65.4,firstname703,lastname703,1234568592,Registered
30028888,TX,AUSTIN,TRAVIS,39,Uncoded,2.6,86.9,firstname704,lastname704,1234568593,Registered
24906273,TX,CEDAR PARK,WILLIAMSON,28,Caucasian,2.6,71.1,firstname705,lastname705,1234568594,Registered
29597086,TX,MCKINNEY,COLLIN,38,Caucasian,2.6,65.2,firstname706,lastname706,1234568595,Registered
11733739,TX,WILLIS,MONTGOMERY,45,Hispanic,2.6,38.2,firstname707,lastname707,1234568596,Registered
12935062,TX,HOUSTON,HARRIS,39,Caucasian,2.6,63.9,firstname708,lastname708,1234568597,Registered
27505222,TX,HOUSTON,HARRIS,36,Uncoded,2.6,52.4,firstname709,lastname709,1234568598,Registered
20699498,TX,HOUSTON,HARRIS,28,Caucasian,2.6,44.1,firstname710,lastname710,1234568599,Registered
31267579,TX,FLOWER MOUND,DENTON,28,Asian,2.6,94.9,firstname711,lastname711,1234568600,Registered
29396624,TX,BELTON,BELL,43,Caucasian,2.6,32,firstname712,lastname712,1234568601,Registered
31893609,TX,GRANBURY,HOOD,35,African-American,2.6,36.4,firstname713,lastname713,1234568602,Registered
11016118,TX,ABILENE,TAYLOR,43,Caucasian,2.6,21.8,firstname714,lastname714,1234568603,Registered
646196,TX,LORENA,MCLENNAN,40,Caucasian,2.6,69.2,firstname715,lastname715,1234568604,Registered
5117444,TX,SAN ANTONIO,BEXAR,39,Hispanic,2.6,21.5,firstname716,lastname716,1234568605,Registered
27994897,TX,HOUSTON,HARRIS,23,Hispanic,2.6,51.2,firstname717,lastname717,1234568606,Unregistered
4932954,TX,WHITEHOUSE,SMITH,40,Caucasian,2.6,23.7,firstname718,lastname718,1234568607,Registered
11310476,TX,MAGNOLIA,MONTGOMERY,32,Caucasian,2.6,14.9,firstname719,lastname719,1234568608,Registered
29887780,TX,SACHSE,DALLAS,35,Uncoded,2.6,87.7,firstname720,lastname720,1234568609,Registered
32491056,TX,HOUSTON,HARRIS,30,Uncoded,2.6,77.4,firstname721,lastname721,1234568610,Registered
8086313,TX,FORT WORTH,TARRANT,37,Caucasian,2.6,96.9,firstname722,lastname722,1234568611,Registered
25246360,TX,SAN ANTONIO,BEXAR,45,Caucasian,2.6,8.5,firstname723,lastname723,1234568612,Registered
3722092,TX,FORT WORTH,TARRANT,41,Caucasian,2.6,46.2,firstname724,lastname724,1234568613,Registered
30109829,TX,IRVING,DALLAS,38,Caucasian,2.6,69.5,firstname725,lastname725,1234568614,Registered
10926836,TX,BROWNSVILLE,CAMERON,45,Hispanic,2.6,29.1,firstname726,lastname726,1234568615,Registered
3574036,TX,ARLINGTON,TARRANT,36,African-American,2.6,94.5,firstname727,lastname727,1234568616,Registered
12061111,TX,LEAGUE CITY,GALVESTON,31,Caucasian,2.6,42.6,firstname728,lastname728,1234568617,Registered
12202590,TX,HOUSTON,HARRIS,36,Caucasian,2.6,19.3,firstname729,lastname729,1234568618,Registered
12297020,TX,SAN ANTONIO,BEXAR,31,Hispanic,2.6,24.3,firstname730,lastname730,1234568619,Registered
5253468,TX,PLANO,COLLIN,38,Caucasian,2.6,18.8,firstname731,lastname731,1234568620,Registered
26666521,TX,SAN ANTONIO,BEXAR,44,Caucasian,2.6,59.1,firstname732,lastname732,1234568621,Registered
9550146,TX,EULESS,TARRANT,39,Caucasian,2.6,38.1,firstname733,lastname733,1234568622,Registered
5250727,TX,MIDLOTHIAN,ELLIS,32,Caucasian,2.6,51,firstname734,lastname734,1234568623,Registered
11798782,TX,LEANDER,TRAVIS,39,Caucasian,2.6,57,firstname735,lastname735,1234568624,Registered
11269595,TX,WICHITA FALLS,WICHITA,40,Caucasian,2.6,26.7,firstname736,lastname736,1234568625,Registered
32790227,TX,FORT BLISS,EL PASO,28,Caucasian,2.6,11.4,firstname737,lastname737,1234568626,Registered
33884823,TX,FORT WORTH,TARRANT,22,Caucasian,2.6,27.8,firstname738,lastname738,1234568627,Registered
38576737,TX,HOUSTON,HARRIS,44,African-American,2.6,91.8,firstname739,lastname739,1234568628,Unregistered
40461399,TX,MIDLAND,MIDLAND,29,Hispanic,2.6,72.1,firstname740,lastname740,1234568629,Unregistered
27264550,TX,FLOWER MOUND,DENTON,33,Caucasian,2.6,80.9,firstname741,lastname741,1234568630,Registered
31175445,TX,CHANDLER,HENDERSON,37,Caucasian,2.6,33.8,firstname742,lastname742,1234568631,Registered
30540813,TX,FORT WORTH,TARRANT,35,Caucasian,2.6,70.4,firstname743,lastname743,1234568632,Registered
32015655,TX,SAN ANTONIO,BEXAR,23,Hispanic,2.6,19.2,firstname744,lastname744,1234568633,Registered
31597358,TX,EL PASO,EL PASO,39,Caucasian,2.6,66.9,firstname745,lastname745,1234568634,Registered
38630121,TX,DALLAS,DALLAS,43,African-American,2.6,63.3,firstname746,lastname746,1234568635,Unregistered
25242700,TX,AMARILLO,POTTER,27,Caucasian,2.6,60.1,firstname747,lastname747,1234568636,Registered
29463738,TX,NORTHLAKE,DENTON,25,Caucasian,2.6,54.7,firstname748,lastname748,1234568637,Registered
12079072,TX,HOUSTON,HARRIS,31,Caucasian,2.6,54.2,firstname749,lastname749,1234568638,Registered
