unique_id,state,city,county,age,demo,score1,score2,first_name,last_name,phone,status
18642827,PA,PORT MATILDA,CENTRE,26,Caucasian,87.7,98.6,firstname4100,lastname4100,1234567890,Registered
22410376,PA,SOMERSET,SOMERSET,20,Caucasian,69.4,0.7,firstname4101,lastname4101,1234567890,Registered
8122132,PA,ROCKWOOD,SOMERSET,31,Caucasian,43.8,97.2,firstname4102,lastname4102,1234567890,Registered
20960156,PA,WINDBER,SOMERSET,22,Caucasian,62,2.9,firstname4103,lastname4103,1234567890,Registered
4016446,PA,EMPORIUM,CAMERON,34,Caucasian,9.6,61.8,firstname4104,lastname4104,1234567890,Unregistered
19163219,PA,ERIE,ERIE,28,Caucasian,10.6,92.1,firstname4105,lastname4105,1234567890,Unregistered
14325790,PA,WATERFORD,ERIE,32,Caucasian,76.6,1.4,firstname4106,lastname4106,1234567890,Registered
7863289,PA,ERIE,ERIE,32,Caucasian,93.3,1.1,firstname4107,lastname4107,1234567890,Registered
20139947,PA,OIL CITY,VENANGO,31,Caucasian,94.3,0.4,firstname4108,lastname4108,1234567890,Registered
20005051,PA,HOLLIDAYSBURG,BLAIR,23,Caucasian,93.7,0.9,firstname4109,lastname4109,1234567890,Registered
8245285,PA,PITTSBURGH,ALLEGHENY,35,Caucasian,26.5,98.7,firstname4110,lastname4110,1234567890,Registered
7610994,PA,DAVIDSVILLE,SOMERSET,31,Caucasian,9.3,56.7,firstname4111,lastname4111,1234567890,Unregistered
23011744,PA,JOHNSTOWN,CAMBRIA,35,Caucasian,6.4,31.2,firstname4112,lastname4112,1234567890,Unregistered
19780775,PA,BROOKVILLE,JEFFERSON,24,Caucasian,54.4,45.8,firstname4113,lastname4113,1234567890,Registered
17998687,PA,CLEARFIELD,CLEARFIELD,31,Caucasian,72.2,0.8,firstname4114,lastname4114,1234567890,Registered
19290766,NC,WILMINGTON,NEW HANOVER,35,Caucasian,12.6,90.4,firstname4115,lastname4115,1234567890,Unregistered
20002288,PA,WEST SPRINGFIELD,ERIE,29,Caucasian,53.9,93.3,firstname4116,lastname4116,1234567890,Registered
22128271,PA,EIGHTY FOUR,WASHINGTON,20,Caucasian,93.7,0.3,firstname4117,lastname4117,1234567890,Registered
21525522,PA,ERIE,ERIE,21,Caucasian,48.7,2.9,firstname4118,lastname4118,1234567890,Registered
17823632,PA,PUNXSUTAWNEY,JEFFERSON,27,Caucasian,27.6,4.5,firstname4119,lastname4119,1234567890,Registered
21390362,PA,TROUTVILLE,CLEARFIELD,21,Caucasian,25.4,4.5,firstname4120,lastname4120,1234567890,Registered
14590940,PA,BECCARIA,CLEARFIELD,33,Caucasian,32,9.7,firstname4121,lastname4121,1234567890,Registered
19756304,PA,WEST ALEXANDER,WASHINGTON,30,Caucasian,4.1,98.3,firstname4122,lastname4122,1234567890,Registered
18551304,PA,BROOKVILLE,JEFFERSON,27,Caucasian,23.9,98.2,firstname4123,lastname4123,1234567890,Registered
23122658,PA,COCHRANTON,CRAWFORD,30,Caucasian,65.6,9.8,firstname4124,lastname4124,1234567890,Registered
21820669,PA,NANTY GLO,CAMBRIA,20,Caucasian,45.9,18.4,firstname4125,lastname4125,1234567890,Registered
8562970,PA,DUBOIS,CLEARFIELD,28,Caucasian,53.6,91.6,firstname4126,lastname4126,1234567890,Registered
18641868,PA,DUBOIS,CLEARFIELD,27,Caucasian,30.3,89,firstname4127,lastname4127,1234567890,Registered
23640440,PA,VENUS,VENANGO,28,Caucasian,75.7,4.7,firstname4128,lastname4128,1234567890,Registered
7776566,PA,OIL CITY,VENANGO,31,Caucasian,93.6,1.8,firstname4129,lastname4129,1234567890,Registered
21008638,PA,HOLLSOPPLE,SOMERSET,21,Caucasian,44.3,4.1,firstname4130,lastname4130,1234567890,Registered
17700997,PA,HOLLSOPPLE,SOMERSET,29,Caucasian,61.4,1.1,firstname4131,lastname4131,1234567890,Registered
24910688,TX,HOUSTON,HARRIS,32,Caucasian,98.1,99.6,firstname4132,lastname4132,1234567890,Registered
21981706,PA,CONNEAUT LAKE,CRAWFORD,33,Caucasian,36.6,96.4,firstname4133,lastname4133,1234567890,Registered
22857231,PA,RUSSELL,WARREN,19,Caucasian,83,22.5,firstname4134,lastname4134,1234567890,Registered
20956728,PA,CLEARFIELD,CLEARFIELD,21,Uncoded,45.7,4.8,firstname4135,lastname4135,1234567890,Registered
15885569,PA,HOUTZDALE,CLEARFIELD,33,Caucasian,69.3,2.1,firstname4136,lastname4136,1234567890,Registered
7844524,PA,CLEARFIELD,CLEARFIELD,34,Caucasian,91.5,1.2,firstname4137,lastname4137,1234567890,Registered
6471055,PA,SYKESVILLE,JEFFERSON,34,Caucasian,8.7,8.3,firstname4138,lastname4138,1234567890,Registered
7299791,PA,STATE COLLEGE,CENTRE,35,Caucasian,96.2,99.3,firstname4139,lastname4139,1234567890,Registered
13627099,PA,WARREN,WARREN,29,Caucasian,56.2,23.2,firstname4140,lastname4140,1234567890,Registered
19602810,PA,JOHNSTOWN,CAMBRIA,31,Caucasian,71.9,45.3,firstname4141,lastname4141,1234567890,Registered
22725526,PA,WATERFORD,ERIE,23,Caucasian,7.5,22.3,firstname4142,lastname4142,1234567890,Unregistered
23413336,PA,ERIE,ERIE,22,Caucasian,44.6,15,firstname4143,lastname4143,1234567890,Registered
21423579,PA,ERIE,ERIE,21,Caucasian,62.3,84.2,firstname4144,lastname4144,1234567890,Registered
21359430,PA,ERIE,ERIE,32,Caucasian,95.1,99.1,firstname4145,lastname4145,1234567890,Registered
9190895,NC,MORRISVILLE,DURHAM,32,Caucasian,88.5,95.6,firstname4146,lastname4146,1234567890,Registered
23700182,PA,CORRY,ERIE,29,Caucasian,68.9,4.5,firstname4147,lastname4147,1234567890,Registered
21019331,PA,WATTSBURG,ERIE,25,Caucasian,49.8,64.7,firstname4148,lastname4148,1234567890,Registered
19383528,PA,LILLY,CAMBRIA,26,Caucasian,23.6,16.1,firstname4149,lastname4149,1234567890,Registered
20206669,PA,ERIE,ERIE,29,Caucasian,97.6,99.1,firstname4150,lastname4150,1234567890,Registered
19541487,PA,ALTOONA,BLAIR,34,Caucasian,58.6,0.9,firstname4151,lastname4151,1234567890,Registered
22095588,PA,ALTOONA,BLAIR,22,Caucasian,91.7,4,firstname4152,lastname4152,1234567890,Registered
4104203,PA,NANTY GLO,CAMBRIA,33,Caucasian,94,32.9,firstname4153,lastname4153,1234567890,Registered
17965935,PA,ROYERSFORD,MONTGOMERY,34,Caucasian,95.5,98.5,firstname4154,lastname4154,1234567890,Registered
21366643,PA,WARRIORS MARK,HUNTINGDON,27,Caucasian,26,1.5,firstname4155,lastname4155,1234567890,Registered
19763626,PA,PUNXSUTAWNEY,INDIANA,23,Caucasian,24,2.5,firstname4156,lastname4156,1234567890,Registered
18979702,PA,BUTLER,BUTLER,33,Caucasian,88.1,0.3,firstname4157,lastname4157,1234567890,Registered
22638681,PA,BEDFORD,BEDFORD,30,Caucasian,70.3,2.1,firstname4158,lastname4158,1234567890,Registered
18842342,PA,QUARRYVILLE,LANCASTER,30,Caucasian,97,0.4,firstname4159,lastname4159,1234567890,Registered
14335674,WI,CLINTON,ROCK,27,Caucasian,84.6,25.2,firstname4160,lastname4160,1234567890,Registered
36898787,TX,SHEPPARD AFB,WICHITA,29,Caucasian,83.5,25.7,firstname4161,lastname4161,1234567890,Registered
16308664,NC,DENVER,LINCOLN,27,Caucasian,35.5,74.4,firstname4162,lastname4162,1234567890,Registered
30606536,TX,KATY,HARRIS,24,Asian,1.9,47.5,firstname4163,lastname4163,1234567890,Registered
9075577,WI,MILWAUKEE,MILWAUKEE,32,Caucasian,56.9,89,firstname4164,lastname4164,1234567890,Registered
11829704,AZ,MESA,MARICOPA,21,Caucasian,57.9,25.4,firstname4165,lastname4165,1234567890,Registered
9344956,AZ,LAKE HAVASU CITY,MOHAVE,26,Uncoded,5.2,1.9,firstname4166,lastname4166,1234567890,Registered
32821735,TX,RICHARDSON,DALLAS,30,Caucasian,78.8,89.1,firstname4167,lastname4167,1234567890,Registered
41267579,TX,CARBON,EASTLAND,19,Caucasian,64.3,54,firstname4168,lastname4168,1234567890,Registered
36417285,TX,FORT WORTH,TARRANT,23,African-American,28.5,96.4,firstname4169,lastname4169,1234567890,Registered
40785263,TX,FORT WORTH,TARRANT,18,Caucasian,71.3,40.8,firstname4170,lastname4170,1234567890,Registered
23047690,TX,ARLINGTON,TARRANT,31,Hispanic,7.6,29.3,firstname4171,lastname4171,1234567890,Unregistered
31506049,TX,DECATUR,WISE,23,Caucasian,53.6,25.2,firstname4172,lastname4172,1234567890,Registered
29320911,TX,NORTH RICHLAND HILLS,TARRANT,26,Caucasian,19.5,45.6,firstname4173,lastname4173,1234567890,Registered
36359268,TX,WHITESBORO,GRAYSON,20,Caucasian,54,4.6,firstname4174,lastname4174,1234567890,Registered
25037969,TX,WEATHERFORD,PARKER,28,Caucasian,3.9,16.9,firstname4175,lastname4175,1234567890,Registered
30381063,TX,FORT WORTH,TARRANT,24,Caucasian,89.9,95.2,firstname4176,lastname4176,1234567890,Registered
26709689,TX,FORT WORTH,TARRANT,27,Caucasian,7.7,63.6,firstname4177,lastname4177,1234567890,Registered
40899786,TX,BENBROOK,TARRANT,22,Caucasian,12.2,33.3,firstname4178,lastname4178,1234567890,Unregistered
31342096,TX,FORT WORTH,TARRANT,25,Hispanic,62.6,67.3,firstname4179,lastname4179,1234567890,Registered
37033189,TX,WIMBERLEY,HAYS,25,Caucasian,68,52.4,firstname4180,lastname4180,1234567890,Registered
33828469,TX,CLEBURNE,JOHNSON,24,Hispanic,4.8,38.1,firstname4181,lastname4181,1234567890,Unregistered
38126940,TX,FORT WORTH,TARRANT,31,Caucasian,38,72.3,firstname4182,lastname4182,1234567890,Registered
24994466,TX,BENBROOK,TARRANT,28,Caucasian,47.5,54.8,firstname4183,lastname4183,1234567890,Registered
12667994,TX,FORT WORTH,TARRANT,30,Caucasian,62.2,66.8,firstname4184,lastname4184,1234567890,Registered
38323152,TX,EULESS,TARRANT,20,Caucasian,58.4,8.1,firstname4185,lastname4185,1234567890,Registered
26592193,TX,ARLINGTON,TARRANT,28,Caucasian,85,21,firstname4186,lastname4186,1234567890,Registered
29232839,TX,SPRINGTOWN,WISE,25,Caucasian,12.7,77.3,firstname4187,lastname4187,1234567890,Registered
36341285,TX,ARLINGTON,TARRANT,20,Caucasian,57.9,43,firstname4188,lastname4188,1234567890,Registered
36719843,TX,HURST,TARRANT,20,Caucasian,58.6,31.9,firstname4189,lastname4189,1234567890,Registered
38120636,TX,ARLINGTON,TARRANT,19,Caucasian,66.6,11,firstname4190,lastname4190,1234567890,Registered
33777023,TX,FRISCO,COLLIN,22,Caucasian,87.4,75.6,firstname4191,lastname4191,1234567890,Registered
39368038,TX,FORT WORTH,TARRANT,19,Caucasian,74.7,59.3,firstname4192,lastname4192,1234567890,Registered
36710477,TX,EULESS,TARRANT,20,Caucasian,96.7,58.1,firstname4193,lastname4193,1234567890,Registered
7689936,TX,SOUTHLAKE,TARRANT,35,Caucasian,90.6,48.2,firstname4194,lastname4194,1234567890,Registered
27220545,TX,DALLAS,DALLAS,28,Caucasian,25.7,93.7,firstname4195,lastname4195,1234567890,Registered
31563601,TX,FORT WORTH,TARRANT,29,Caucasian,21.1,47.6,firstname4196,lastname4196,1234567890,Registered
27415701,TX,SPRINGTOWN,PARKER,27,Caucasian,17.7,41.8,firstname4197,lastname4197,1234567890,Registered
39449954,TX,AUSTIN,TRAVIS,19,Uncoded,80.9,80.9,firstname4198,lastname4198,1234567890,Registered
13110913,TX,BURLESON,TARRANT,29,Caucasian,3,18,firstname4199,lastname4199,1234567890,Registered
33885153,TX,FORT WORTH,TARRANT,22,Caucasian,46.6,26.8,firstname4200,lastname4200,1234567890,Registered
26607498,TX,SOUTHLAKE,TARRANT,27,Caucasian,38.2,43.7,firstname4201,lastname4201,1234567890,Registered
31305672,TX,RICHLAND HILLS,TARRANT,34,Caucasian,41.9,16.9,firstname4202,lastname4202,1234567890,Registered
31728078,TX,ARLINGTON,TARRANT,31,Hispanic,66.6,86.5,firstname4203,lastname4203,1234567890,Registered
40582993,TX,DALLAS,COLLIN,27,Caucasian,76.3,64.4,firstname4204,lastname4204,1234567890,Registered
27510317,TX,HOUSTON,HARRIS,27,Caucasian,96.7,99.7,firstname4205,lastname4205,1234567890,Registered
38331722,TX,RICHLAND HILLS,TARRANT,30,Caucasian,8,32.7,firstname4206,lastname4206,1234567890,Unregistered
30268127,TX,FORT WORTH,TARRANT,26,Caucasian,71.9,61.7,firstname4207,lastname4207,1234567890,Registered
41429113,TX,GRAND PRAIRIE,TARRANT,18,Asian,71,91.9,firstname4208,lastname4208,1234567890,Registered
40431796,TX,WEATHERFORD,PARKER,31,Caucasian,14.4,20.9,firstname4209,lastname4209,1234567890,Unregistered
40847331,TX,FORT WORTH,TARRANT,20,Caucasian,66.1,31.1,firstname4210,lastname4210,1234567890,Registered
30833209,TX,FORT WORTH,TARRANT,25,Caucasian,10.2,72.8,firstname4211,lastname4211,1234567890,Registered
16520936,TX,FOREST HILL,TARRANT,33,Hispanic,11,74.6,firstname4212,lastname4212,1234567890,Unregistered
36423934,TX,HOUSTON,HARRIS,34,African-American,72.6,91.7,firstname4213,lastname4213,1234567890,Registered
29322044,TX,SOUTHLAKE,TARRANT,25,Caucasian,77.5,47.1,firstname4214,lastname4214,1234567890,Registered
41049045,TX,RICHARDSON,DALLAS,34,Caucasian,25.9,40.6,firstname4215,lastname4215,1234567890,Unregistered
36832878,TX,FORT WORTH,TARRANT,22,Uncoded,40.2,79.2,firstname4216,lastname4216,1234567890,Registered
29006977,TX,GRAND PRAIRIE,TARRANT,27,Hispanic,22.6,56.1,firstname4217,lastname4217,1234567890,Registered
17391588,TX,EULESS,TARRANT,24,Caucasian,48.5,23.3,firstname4218,lastname4218,1234567890,Registered
3480988,TX,FORT WORTH,TARRANT,33,Caucasian,32.9,60.6,firstname4219,lastname4219,1234567890,Registered
36743384,TX,SAGINAW,TARRANT,24,Uncoded,70.5,71.2,firstname4220,lastname4220,1234567890,Registered
12466746,TX,FORT WORTH,TARRANT,34,African-American,91.3,75.5,firstname4221,lastname4221,1234567890,Registered
33970960,TX,WEATHERFORD,PARKER,21,Caucasian,12.8,28.8,firstname4222,lastname4222,1234567890,Registered
16400353,TX,MANSFIELD,TARRANT,23,Hispanic,11.6,60.3,firstname4223,lastname4223,1234567890,Unregistered
13537162,TX,ARLINGTON,TARRANT,28,Hispanic,62,71.5,firstname4224,lastname4224,1234567890,Registered
30830089,TX,FORT WORTH,TARRANT,31,Hispanic,10.2,83.8,firstname4225,lastname4225,1234567890,Registered
40871751,TX,JOSHUA,JOHNSON,20,Caucasian,64.3,31.5,firstname4226,lastname4226,1234567890,Registered
38043352,TX,JUSTIN,DENTON,19,Caucasian,60.5,18.3,firstname4227,lastname4227,1234567890,Registered
31247231,TX,FORT WORTH,TARRANT,23,Caucasian,29.2,52,firstname4228,lastname4228,1234567890,Registered
29870533,TX,ARLINGTON,TARRANT,30,African-American,52.9,77.6,firstname4229,lastname4229,1234567890,Registered
33868345,TX,LEANDER,WILLIAMSON,32,Caucasian,97.5,92.9,firstname4230,lastname4230,1234567890,Registered
12454465,TX,FORT WORTH,TARRANT,34,Caucasian,97.7,93,firstname4231,lastname4231,1234567890,Registered
24925730,TX,NORTH RICHLAND HILLS,TARRANT,28,Caucasian,72.9,3.5,firstname4232,lastname4232,1234567890,Registered
25035218,TX,TOLAR,HOOD,27,Caucasian,97.4,2,firstname4233,lastname4233,1234567890,Registered
11602744,TX,FORT WORTH,TARRANT,31,Caucasian,20.5,35.1,firstname4234,lastname4234,1234567890,Registered
30838271,TX,RED OAK,ELLIS,30,Caucasian,20.2,74.9,firstname4235,lastname4235,1234567890,Registered
8068517,TX,WEATHERFORD,PARKER,32,Caucasian,23.1,17.4,firstname4236,lastname4236,1234567890,Registered
11946594,TX,FORT WORTH,TARRANT,33,Caucasian,7.4,19.1,firstname4237,lastname4237,1234567890,Registered
32278484,TX,ARLINGTON,TARRANT,32,Caucasian,63.6,50,firstname4238,lastname4238,1234567890,Registered
31247331,TX,FORT WORTH,TARRANT,23,Hispanic,58.6,75,firstname4239,lastname4239,1234567890,Registered
36845538,TX,WATAUGA,TARRANT,31,Caucasian,94.7,75.5,firstname4240,lastname4240,1234567890,Registered
35921126,TX,ARLINGTON,TARRANT,22,Caucasian,48.1,42,firstname4241,lastname4241,1234567890,Registered
29645469,TX,FOREST HILL,TARRANT,27,African-American,56.4,89.5,firstname4242,lastname4242,1234567890,Registered
36321005,TX,IRVING,DALLAS,28,Caucasian,97.6,93,firstname4243,lastname4243,1234567890,Registered
40828165,TX,TYLER,SMITH,23,Caucasian,68.3,78.2,firstname4244,lastname4244,1234567890,Registered
35164345,TX,FORT WORTH,TARRANT,21,Hispanic,35.7,74,firstname4245,lastname4245,1234567890,Registered
32955519,TX,ARLINGTON,TARRANT,25,Caucasian,53.2,70.7,firstname4246,lastname4246,1234567890,Registered
33108921,TX,FORT WORTH,TARRANT,31,Hispanic,29,36,firstname4247,lastname4247,1234567890,Registered
39116945,TX,LUBBOCK,LUBBOCK,26,Caucasian,6.3,53.5,firstname4248,lastname4248,1234567890,Unregistered
27263182,TX,GODLEY,JOHNSON,32,Hispanic,36.6,31.5,firstname4249,lastname4249,1234567890,Registered
34293794,TX,MANSFIELD,TARRANT,21,Caucasian,45.5,34.1,firstname4250,lastname4250,1234567890,Registered
34687438,TX,DALLAS,DALLAS,24,Uncoded,91.6,97.8,firstname4251,lastname4251,1234567890,Registered
38659795,TX,FORT WORTH,TARRANT,31,Caucasian,7.2,57.7,firstname4252,lastname4252,1234567890,Unregistered
38095621,TX,FORT WORTH,TARRANT,20,Hispanic,40.2,82.2,firstname4253,lastname4253,1234567890,Registered
13490594,TX,MANSFIELD,TARRANT,29,Caucasian,28.3,74.3,firstname4254,lastname4254,1234567890,Registered
33995725,TX,SNYDER,SCURRY,21,Caucasian,31.4,62.4,firstname4255,lastname4255,1234567890,Registered
38840002,TX,HOUSTON,HARRIS,33,Caucasian,9.4,66.5,firstname4256,lastname4256,1234567890,Unregistered
11974161,TX,FORT WORTH,TARRANT,31,Caucasian,96.8,97.7,firstname4257,lastname4257,1234567890,Registered
11478952,TX,FORT WORTH,TARRANT,31,Caucasian,31.2,55.9,firstname4258,lastname4258,1234567890,Registered
38160649,TX,FORT WORTH,TARRANT,33,Hispanic,6.9,42,firstname4259,lastname4259,1234567890,Unregistered
28137715,TX,FORT WORTH,TARRANT,26,Caucasian,12.4,12.8,firstname4260,lastname4260,1234567890,Registered
34751766,TX,ARGYLE,DENTON,21,Caucasian,59.1,52.9,firstname4261,lastname4261,1234567890,Registered
27577603,TX,AUSTIN,TRAVIS,28,Caucasian,97,96.9,firstname4262,lastname4262,1234567890,Registered
33042821,TX,ARLINGTON,TARRANT,22,Hispanic,73.3,71.9,firstname4263,lastname4263,1234567890,Registered
9897889,TX,BEAUMONT,JEFFERSON,32,African-American,59.8,97.8,firstname4264,lastname4264,1234567890,Registered
828619,TX,FARMERS BRANCH,DALLAS,34,Caucasian,52.4,43.1,firstname4265,lastname4265,1234567890,Registered
29827303,TX,SOUTHLAKE,TARRANT,25,Caucasian,29.7,42.9,firstname4266,lastname4266,1234567890,Registered
38999981,TX,FORT WORTH,TARRANT,23,Hispanic,18.4,82.7,firstname4267,lastname4267,1234567890,Unregistered
40730242,TX,KEENE,JOHNSON,30,Hispanic,67.7,39.3,firstname4268,lastname4268,1234567890,Registered
24978351,TX,FORT WORTH,TARRANT,28,Caucasian,21.9,42.4,firstname4269,lastname4269,1234567890,Registered
32260184,TX,EL PASO,EL PASO,34,Hispanic,31.2,75.3,firstname4270,lastname4270,1234567890,Registered
36862561,TX,WESTWORTH VILLAGE,TARRANT,20,Caucasian,96.8,84.1,firstname4271,lastname4271,1234567890,Registered
34422438,TX,GRANBURY,HOOD,27,Caucasian,24.9,20.4,firstname4272,lastname4272,1234567890,Registered
37453150,TX,SAN ANTONIO,BEXAR,20,Caucasian,58.7,52.1,firstname4273,lastname4273,1234567890,Registered
3819087,TX,FORT WORTH,TARRANT,35,Caucasian,29.8,15.2,firstname4274,lastname4274,1234567890,Registered
39734739,TX,SAN MARCOS,HAYS,22,Caucasian,60.9,53.8,firstname4275,lastname4275,1234567890,Registered
39583907,TX,COLLEGE STATION,BRAZOS,20,Caucasian,59.7,73.3,firstname4276,lastname4276,1234567890,Registered
13371083,TX,IRVING,DALLAS,30,Caucasian,2.3,67.4,firstname4277,lastname4277,1234567890,Registered
39494494,TX,FORT WORTH,TARRANT,19,Uncoded,11.4,92.9,firstname4278,lastname4278,1234567890,Unregistered
31834967,TX,FORNEY,KAUFMAN,34,Caucasian,56,71.4,firstname4279,lastname4279,1234567890,Registered
5109151,TX,AUBREY,DENTON,33,Hispanic,6.9,52.4,firstname4280,lastname4280,1234567890,Registered
41102813,TX,FORT WORTH,TARRANT,31,African-American,58.1,81.6,firstname4281,lastname4281,1234567890,Registered
41335298,TX,FORT WORTH,TARRANT,18,Caucasian,76.3,65.1,firstname4282,lastname4282,1234567890,Registered
12829321,TX,HURST,TARRANT,30,Caucasian,28.8,15.3,firstname4283,lastname4283,1234567890,Registered
30861692,TX,KELLER,TARRANT,24,Caucasian,80.2,95.2,firstname4284,lastname4284,1234567890,Registered
11587749,TX,FORT WORTH,TARRANT,33,Caucasian,97.6,99.7,firstname4285,lastname4285,1234567890,Registered
30038684,TX,BURLESON,JOHNSON,25,Caucasian,22.4,16.9,firstname4286,lastname4286,1234567890,Registered
36246976,TX,JUSTIN,DENTON,24,Caucasian,80.1,82,firstname4287,lastname4287,1234567890,Registered
3332211,TX,SAGINAW,TARRANT,33,Caucasian,52.1,28.1,firstname4288,lastname4288,1234567890,Registered
5467073,TX,FORT WORTH,TARRANT,35,Caucasian,95.7,83.8,firstname4289,lastname4289,1234567890,Registered
39900560,TX,FORT WORTH,TARRANT,19,Hispanic,93.5,38.1,firstname4290,lastname4290,1234567890,Registered
6252065,TX,MIDLAND,MIDLAND,35,Caucasian,94.8,55.3,firstname4291,lastname4291,1234567890,Registered
30577450,TX,FORT WORTH,TARRANT,25,African-American,45.2,95.7,firstname4292,lastname4292,1234567890,Registered
30383505,TX,AUSTIN,TRAVIS,24,Caucasian,91,86.8,firstname4293,lastname4293,1234567890,Registered
11221580,TX,BURLESON,TARRANT,32,Caucasian,96.4,26.6,firstname4294,lastname4294,1234567890,Registered
27505679,TX,DALLAS,DALLAS,27,African-American,85.3,72.6,firstname4295,lastname4295,1234567890,Registered
38824497,TX,FORT WORTH,TARRANT,30,Caucasian,6.7,73,firstname4296,lastname4296,1234567890,Unregistered
9106644,TX,KRUM,DENTON,35,Caucasian,98.1,5.6,firstname4297,lastname4297,1234567890,Registered
32401460,TX,DALLAS,DALLAS,33,Caucasian,78.4,64.3,firstname4298,lastname4298,1234567890,Registered
34765149,TX,FORT WORTH,TARRANT,21,Caucasian,74.7,51.2,firstname4299,lastname4299,1234567890,Registered
38133674,TX,KELLER,TARRANT,19,Caucasian,74,40.5,firstname4300,lastname4300,1234567890,Registered
31857981,TX,SCROGGINS,FRANKLIN,23,Caucasian,31.8,69.8,firstname4301,lastname4301,1234567890,Registered
35178759,TX,FORT WORTH,TARRANT,24,African-American,19.2,89.3,firstname4302,lastname4302,1234567890,Registered
11354686,TX,SOUTHLAKE,TARRANT,32,Caucasian,97.9,27.9,firstname4303,lastname4303,1234567890,Registered
12923022,TX,DALLAS,DALLAS,30,Caucasian,97.8,96.1,firstname4304,lastname4304,1234567890,Registered
31142201,TX,GRANBURY,HOOD,30,Caucasian,80.5,66.2,firstname4305,lastname4305,1234567890,Registered
29286481,TX,FORT WORTH,TARRANT,25,Caucasian,13.1,43,firstname4306,lastname4306,1234567890,Unregistered
31661273,TX,SPRING,HARRIS,24,Caucasian,71.4,29.4,firstname4307,lastname4307,1234567890,Registered
31744415,TX,HASLET,DENTON,23,Caucasian,72.1,35.5,firstname4308,lastname4308,1234567890,Registered
31802624,TX,BURLESON,JOHNSON,23,Caucasian,3.4,33.3,firstname4309,lastname4309,1234567890,Registered
33617705,TX,HASLET,TARRANT,33,Caucasian,6.6,37.1,firstname4310,lastname4310,1234567890,Registered
41224077,TX,FORT WORTH,TARRANT,34,Caucasian,16.7,62.3,firstname4311,lastname4311,1234567890,Unregistered
28131970,TX,ARLINGTON,TARRANT,33,Caucasian,96.2,94.4,firstname4312,lastname4312,1234567890,Registered
36446568,TX,COLLEYVILLE,TARRANT,20,Caucasian,94.5,5,firstname4313,lastname4313,1234567890,Registered
30419929,TX,ARLINGTON,TARRANT,24,Caucasian,96.6,47.4,firstname4314,lastname4314,1234567890,Registered
8255676,AZ,FLAGSTAFF,COCONINO,28,Caucasian,78.1,88.4,firstname4315,lastname4315,1234567890,Registered
40848477,TX,LANTANA,DENTON,35,Uncoded,74.6,68.9,firstname4316,lastname4316,1234567890,Registered
28787971,TX,AUSTIN,TRAVIS,26,Caucasian,97.3,98.8,firstname4317,lastname4317,1234567890,Registered
35970210,TX,AUSTIN,TRAVIS,20,Caucasian,44.8,54.1,firstname4318,lastname4318,1234567890,Registered
11333470,AZ,ORO VALLEY,PIMA,30,Caucasian,81.6,83.1,firstname4319,lastname4319,1234567890,Registered
26964094,TX,DALLAS,DALLAS,33,Caucasian,97.4,98,firstname4320,lastname4320,1234567890,Registered
16854231,NC,BURNSVILLE,YANCEY,21,Caucasian,39.5,96.9,firstname4321,lastname4321,1234567890,Registered
10572322,NC,HICKORY,CATAWBA,33,Caucasian,73.7,0.8,firstname4322,lastname4322,1234567890,Registered
4696014,NC,NEWTON,CATAWBA,33,Hispanic,53.6,92.9,firstname4323,lastname4323,1234567890,Registered
18863302,NC,ASHEVILLE,BUNCOMBE,31,African-American,71.3,99.2,firstname4324,lastname4324,1234567890,Registered
5236592,NC,TOPTON,MACON,35,Caucasian,97.2,10,firstname4325,lastname4325,1234567890,Registered
19547424,NC,CLAREMONT,CATAWBA,18,Caucasian,81.4,3.2,firstname4326,lastname4326,1234567890,Registered
7324305,NC,NEWLAND,AVERY,28,Caucasian,97.7,1.1,firstname4327,lastname4327,1234567890,Registered
14992803,NC,MORGANTON,BURKE,24,Caucasian,30.2,53.6,firstname4328,lastname4328,1234567890,Registered
13016477,NC,BOONE,WATAUGA,34,Caucasian,80.9,88.1,firstname4329,lastname4329,1234567890,Registered
3234173,NC,BAKERSVILLE,MITCHELL,33,Caucasian,9.8,23.7,firstname4330,lastname4330,1234567890,Unregistered
4634330,NC,ASHEVILLE,BUNCOMBE,31,Other,47,51.5,firstname4331,lastname4331,1234567890,Registered
19699458,NC,FOREST CITY,RUTHERFORD,26,Caucasian,80.1,23.7,firstname4332,lastname4332,1234567890,Registered
19577550,NC,HICKORY,CATAWBA,34,Caucasian,14.6,49.9,firstname4333,lastname4333,1234567890,Unregistered
10682701,NC,LENOIR,CALDWELL,34,Caucasian,55,0.8,firstname4334,lastname4334,1234567890,Registered
34401268,TX,ROWLETT,DALLAS,34,Uncoded,8.9,91.6,firstname4335,lastname4335,1234567890,Registered
17732001,NC,HICKORY,CATAWBA,20,African-American,69.9,4.1,firstname4336,lastname4336,1234567890,Registered
14679453,NC,ASHEVILLE,BUNCOMBE,25,Caucasian,11.1,98.1,firstname4337,lastname4337,1234567890,Registered
19363276,NC,CONOVER,CATAWBA,19,Asian,58.1,21.3,firstname4338,lastname4338,1234567890,Registered
10627376,NC,MOORESVILLE,IREDELL,30,Caucasian,96.9,72.6,firstname4339,lastname4339,1234567890,Registered
16590245,NC,HENDERSONVILLE,HENDERSON,21,Caucasian,93.5,92.1,firstname4340,lastname4340,1234567890,Registered
